Time,Winner,Nickname
00:00:00:000,Player7,drdoof
00:00:00:000,Player7,drdoof
00:00:01:833,Player9,Bart
00:00:01:833,Player9,Bart
00:00:02:167,Player7,drdoof
00:00:02:167,Player7,drdoof
00:00:05:400,Player4,Homero
00:00:05:400,Player4,Homero
00:00:05:667,Player7,drdoof
00:00:05:667,Player7,drdoof
00:00:06:800,Player4,Homero
00:00:06:800,Player4,Homero
00:00:07:100,Player7,drdoof
00:00:07:100,Player7,drdoof
00:00:10:333,Player4,Homero
00:00:10:333,Player4,Homero
00:00:10:400,Player7,drdoof
00:00:10:400,Player7,drdoof
00:00:11:467,Player4,Homero
00:00:11:467,Player4,Homero
00:00:11:600,Player7,drdoof
00:00:11:600,Player7,drdoof
00:00:12:000,Player4,Homero
00:00:12:000,Player4,Homero
00:00:12:433,Player7,drdoof
00:00:12:433,Player7,drdoof
00:00:12:700,Player4,Homero
00:00:12:700,Player4,Homero
00:00:15:300,Player7,drdoof
00:00:15:300,Player7,drdoof
00:00:16:267,Player6,marceline
00:00:16:267,Player6,marceline
00:00:17:567,Player4,Homero
00:00:17:567,Player4,Homero
00:00:17:600,Player6,marceline
00:00:17:600,Player6,marceline
00:00:17:800,Player3,Finn
00:00:17:800,Player3,Finn
00:00:21:333,Player7,drdoof
00:00:21:333,Player7,drdoof
00:00:35:967,Player1,jake
00:00:35:967,Player1,jake
00:00:40:700,Player9,Bart
00:00:40:700,Player9,Bart
00:00:42:200,Player8,Shrek
00:00:42:200,Player8,Shrek
00:00:42:333,Player9,Bart
00:00:42:333,Player9,Bart
00:00:42:500,Player8,Shrek
00:00:42:500,Player8,Shrek
00:00:43:433,Player3,Finn
00:00:43:433,Player3,Finn
00:00:43:600,Player8,Shrek
00:00:43:600,Player8,Shrek
00:00:43:667,Player3,Finn
00:00:43:667,Player3,Finn
00:00:44:067,Player2,Naruto
00:00:44:067,Player2,Naruto
00:00:45:300,Player4,Homero
00:00:45:300,Player4,Homero
00:00:45:367,Player2,Naruto
00:00:45:367,Player2,Naruto
00:00:47:600,Player9,Bart
00:00:47:600,Player9,Bart
00:00:47:667,Player2,Naruto
00:00:47:667,Player2,Naruto
00:00:48:900,Player4,Homero
00:00:48:900,Player4,Homero
