Time,Winner,Nickname
00:00:00:000,Player7,marceline
00:00:00:000,Player7,marceline
00:00:00:767,Player8,dulceprincesa
00:00:00:767,Player8,dulceprincesa
00:00:04:200,Player9,dulceprincesa
00:00:04:200,Player9,dulceprincesa
00:00:04:233,Player8,dulceprincesa
00:00:04:233,Player8,dulceprincesa
00:00:04:333,Player9,dulceprincesa
00:00:04:333,Player9,dulceprincesa
00:00:04:367,Player8,dulceprincesa
00:00:04:367,Player8,dulceprincesa
00:00:04:400,Player7,marceline
00:00:04:400,Player7,marceline
00:00:04:433,Player9,dulceprincesa
00:00:04:433,Player9,dulceprincesa
00:00:04:467,Player8,dulceprincesa
00:00:04:467,Player8,dulceprincesa
00:00:04:500,Player7,marceline
00:00:04:500,Player7,marceline
00:00:04:533,Player8,dulceprincesa
00:00:04:533,Player8,dulceprincesa
00:00:04:567,Player9,dulceprincesa
00:00:04:567,Player9,dulceprincesa
00:00:04:600,Player8,dulceprincesa
00:00:04:600,Player8,dulceprincesa
00:00:04:633,Player7,marceline
00:00:04:633,Player7,marceline
00:00:04:667,Player9,dulceprincesa
00:00:04:667,Player9,dulceprincesa
00:00:04:700,Player8,dulceprincesa
00:00:04:700,Player8,dulceprincesa
00:00:04:733,Player7,marceline
00:00:04:733,Player7,marceline
00:00:04:767,Player8,dulceprincesa
00:00:04:767,Player8,dulceprincesa
00:00:04:800,Player9,dulceprincesa
00:00:04:800,Player9,dulceprincesa
00:00:04:833,Player7,marceline
00:00:04:833,Player7,marceline
00:00:04:900,Player9,dulceprincesa
00:00:04:900,Player9,dulceprincesa
00:00:04:933,Player8,dulceprincesa
00:00:04:933,Player8,dulceprincesa
00:00:04:967,Player7,marceline
00:00:04:967,Player7,marceline
00:00:05:000,Player9,dulceprincesa
00:00:05:000,Player9,dulceprincesa
00:00:05:033,Player8,dulceprincesa
00:00:05:033,Player8,dulceprincesa
00:00:05:067,Player7,marceline
00:00:05:067,Player7,marceline
00:00:05:133,Player9,dulceprincesa
00:00:05:133,Player9,dulceprincesa
00:00:05:167,Player7,marceline
00:00:05:167,Player7,marceline
00:00:05:267,Player9,dulceprincesa
00:00:05:267,Player9,dulceprincesa
00:00:05:300,Player6,dulceprincesa
00:00:05:300,Player6,dulceprincesa
00:00:05:333,Player7,marceline
00:00:05:333,Player7,marceline
00:00:05:367,Player6,dulceprincesa
00:00:05:367,Player6,dulceprincesa
00:00:05:467,Player7,marceline
00:00:05:467,Player7,marceline
00:00:05:567,Player9,dulceprincesa
00:00:05:567,Player9,dulceprincesa
00:00:05:667,Player7,marceline
00:00:05:667,Player7,marceline
00:00:05:733,Player9,dulceprincesa
00:00:05:733,Player9,dulceprincesa
00:00:05:800,Player6,dulceprincesa
00:00:05:800,Player6,dulceprincesa
00:00:05:833,Player9,dulceprincesa
00:00:05:833,Player9,dulceprincesa
00:00:06:367,Player5,marceline
00:00:06:367,Player5,marceline
00:00:07:200,Player7,marceline
00:00:07:200,Player7,marceline
00:00:10:300,Player5,marceline
00:00:10:300,Player5,marceline
00:00:10:567,Player7,marceline
00:00:10:567,Player7,marceline
00:00:10:833,Player5,marceline
00:00:10:833,Player5,marceline
00:00:10:967,Player7,marceline
00:00:10:967,Player7,marceline
00:00:11:967,Player5,marceline
00:00:11:967,Player5,marceline
00:00:12:067,Player7,marceline
00:00:12:067,Player7,marceline
00:00:14:800,Player5,marceline
00:00:14:800,Player5,marceline
00:00:16:600,Player7,marceline
00:00:16:600,Player7,marceline
00:00:16:800,Player3,marceline
00:00:16:800,Player3,marceline
00:00:18:300,Player5,marceline
00:00:18:300,Player5,marceline
00:00:21:033,Player9,dulceprincesa
00:00:21:033,Player9,dulceprincesa
00:00:21:433,Player4,dulceprincesa
00:00:21:433,Player4,dulceprincesa
00:00:24:200,Player9,dulceprincesa
00:00:24:200,Player9,dulceprincesa
00:00:26:100,Player4,dulceprincesa
00:00:26:100,Player4,dulceprincesa
00:00:37:100,Player9,dulceprincesa
00:00:37:100,Player9,dulceprincesa
00:00:40:833,Player7,marceline
00:00:40:833,Player7,marceline
00:00:41:933,Player1,marceline
00:00:41:933,Player1,marceline
