Time,Winner,Nickname
00:00:00:000,Player7,marceline
00:00:00:000,Player7,marceline
00:00:00:700,Player9,dulceprincesa
00:00:00:733,Player9,dulceprincesa
00:00:03:933,Player4,marceline
00:00:03:967,Player4,marceline
00:00:04:067,Player9,dulceprincesa
00:00:04:100,Player9,dulceprincesa
00:00:05:067,Player4,marceline
00:00:05:100,Player4,marceline
00:00:05:667,Player9,dulceprincesa
00:00:05:700,Player9,dulceprincesa
00:00:05:967,Player4,marceline
00:00:06:000,Player4,marceline
00:00:06:000,Player9,dulceprincesa
00:00:06:033,Player9,dulceprincesa
00:00:06:300,Player4,marceline
00:00:06:333,Player4,marceline
00:00:08:933,Player9,dulceprincesa
00:00:08:967,Player9,dulceprincesa
00:00:09:133,Player4,marceline
00:00:09:167,Player4,marceline
00:00:09:433,Player9,dulceprincesa
00:00:09:467,Player9,dulceprincesa
00:00:10:100,Player4,marceline
00:00:10:133,Player4,marceline
00:00:10:200,Player9,dulceprincesa
00:00:10:233,Player9,dulceprincesa
00:00:10:467,Player4,marceline
00:00:10:500,Player4,marceline
00:00:12:533,Player9,dulceprincesa
00:00:12:567,Player9,dulceprincesa
00:00:15:267,Player7,marceline
00:00:15:300,Player7,marceline
00:00:17:933,Player1,dulceprincesa
00:00:17:967,Player1,dulceprincesa
00:00:22:500,Player8,marceline
00:00:22:533,Player8,marceline
00:00:30:500,Player1,dulceprincesa
00:00:30:533,Player1,dulceprincesa
00:00:40:667,Player5,marceline
00:00:40:700,Player5,marceline
