Time,Winner,Nickname
00:00:00:000,Player7,Calamardo
00:00:00:000,Player7,Calamardo
00:00:03:033,Player9,Finn
00:00:03:033,Player9,Finn
00:00:03:333,Player3,marceline
00:00:03:333,Player3,marceline
00:00:06:033,Player9,Finn
00:00:06:033,Player9,Finn
00:00:06:267,Player5,Peter
00:00:06:267,Player5,Peter
00:00:06:400,Player8,Naruto
00:00:06:400,Player8,Naruto
00:00:06:433,Player5,Peter
00:00:06:433,Player5,Peter
00:00:06:833,Player1,Darwin
00:00:06:833,Player1,Darwin
00:00:09:033,Player8,Naruto
00:00:09:033,Player8,Naruto
00:00:09:067,Player2,Bob
00:00:09:067,Player2,Bob
00:00:09:167,Player9,Finn
00:00:09:167,Player9,Finn
00:00:12:233,Player3,marceline
00:00:12:233,Player3,marceline
00:00:20:667,Player8,Naruto
00:00:20:667,Player8,Naruto
00:00:23:167,Player3,marceline
00:00:23:167,Player3,marceline
00:00:23:533,Player8,Naruto
00:00:23:533,Player8,Naruto
00:00:23:833,Player3,marceline
00:00:23:833,Player3,marceline
00:00:24:067,Player8,Naruto
00:00:24:067,Player8,Naruto
00:00:24:200,Player6,jake
00:00:24:200,Player6,jake
00:00:24:400,Player8,Naruto
00:00:24:400,Player8,Naruto
00:00:24:800,Player6,jake
00:00:24:800,Player6,jake
00:00:27:600,Player3,marceline
00:00:27:600,Player3,marceline
00:00:27:967,Player9,Finn
00:00:27:967,Player9,Finn
00:00:30:033,Player3,marceline
00:00:30:033,Player3,marceline
00:00:30:367,Player8,Naruto
00:00:30:367,Player8,Naruto
00:00:32:600,Player5,Peter
00:00:32:600,Player5,Peter
00:00:32:633,Player8,Naruto
00:00:32:633,Player8,Naruto
00:00:33:033,Player5,Peter
00:00:33:033,Player5,Peter
00:00:33:167,Player1,Darwin
00:00:33:167,Player1,Darwin
00:00:33:633,Player4,Shrek
00:00:33:633,Player4,Shrek
00:00:45:033,Player1,Darwin
00:00:45:033,Player1,Darwin
00:00:48:867,Player4,Shrek
00:00:48:867,Player4,Shrek
00:00:49:067,Player1,Darwin
00:00:49:067,Player1,Darwin
