Time,Winner,Nickname
00:00:00:000,Player4,Vegeta
00:00:00:000,Player4,Vegeta
00:00:00:600,Player5,Gokú
00:00:00:633,Player5,Gokú
00:00:05:800,Player3,Gokú
00:00:05:833,Player3,Gokú
00:00:08:633,Player2,Vegeta
00:00:08:667,Player2,Vegeta
00:00:10:700,Player3,Gokú
00:00:10:733,Player3,Gokú
00:00:10:967,Player2,Vegeta
00:00:11:000,Player2,Vegeta
00:00:11:733,Player3,Gokú
00:00:11:767,Player3,Gokú
00:00:11:767,Player2,Vegeta
00:00:11:800,Player2,Vegeta
00:00:12:000,Player3,Gokú
00:00:12:033,Player3,Gokú
00:00:12:700,Player2,Vegeta
00:00:12:733,Player2,Vegeta
00:00:12:800,Player1,Gokú
00:00:12:833,Player1,Gokú
00:00:16:967,Player3,Gokú
00:00:17:000,Player3,Gokú
00:00:18:300,Player1,Gokú
00:00:18:333,Player1,Gokú
00:00:20:767,Player2,Vegeta
00:00:20:800,Player2,Vegeta
00:00:21:033,Player1,Gokú
00:00:21:067,Player1,Gokú
00:00:26:767,Player2,Vegeta
00:00:26:800,Player2,Vegeta
00:00:43:833,Player1,Gokú
00:00:43:867,Player1,Gokú
00:00:43:933,Player2,Vegeta
00:00:43:967,Player2,Vegeta
00:00:46:000,Player1,Gokú
00:00:46:033,Player1,Gokú
