Time,Winner,Nickname
00:00:00:000,Player7,Bart
00:00:00:000,Player7,Bart
00:00:00:867,Player8,Calamardo
00:00:00:867,Player8,Calamardo
00:00:02:100,Player5,Homero
00:00:02:100,Player5,Homero
00:00:02:433,Player8,Calamardo
00:00:02:433,Player8,Calamardo
00:00:03:800,Player9,Mordecai
00:00:03:800,Player9,Mordecai
00:00:06:133,Player2,Rigby
00:00:06:133,Player2,Rigby
00:00:06:500,Player9,Mordecai
00:00:06:500,Player9,Mordecai
00:00:11:800,Player6,Gokú
00:00:11:800,Player6,Gokú
00:00:14:033,Player8,Calamardo
00:00:14:033,Player8,Calamardo
00:00:14:067,Player6,Gokú
00:00:14:067,Player6,Gokú
00:00:14:267,Player8,Calamardo
00:00:14:267,Player8,Calamardo
00:00:15:500,Player6,Gokú
00:00:15:500,Player6,Gokú
00:00:17:533,Player8,Calamardo
00:00:17:533,Player8,Calamardo
00:00:17:767,Player5,Homero
00:00:17:767,Player5,Homero
00:00:18:000,Player2,Rigby
00:00:18:000,Player2,Rigby
00:00:20:400,Player8,Calamardo
00:00:20:400,Player8,Calamardo
00:00:21:700,Player2,Rigby
00:00:21:700,Player2,Rigby
00:00:21:833,Player8,Calamardo
00:00:21:833,Player8,Calamardo
00:00:24:133,Player5,Homero
00:00:24:133,Player5,Homero
00:00:34:367,Player9,Mordecai
00:00:34:367,Player9,Mordecai
00:00:36:000,Player1,Finn
00:00:36:000,Player1,Finn
00:00:36:367,Player9,Mordecai
00:00:36:367,Player9,Mordecai
00:00:36:800,Player1,Finn
00:00:36:800,Player1,Finn
00:00:37:000,Player9,Mordecai
00:00:37:000,Player9,Mordecai
00:00:38:800,Player1,Finn
00:00:38:800,Player1,Finn
