Time,Winner,Nickname
00:00:00:000,Player7,Minion
00:00:00:000,Player7,Minion
00:00:00:833,Player8,Naruto
00:00:00:833,Player8,Naruto
00:00:02:867,Player4,Gru
00:00:02:867,Player4,Gru
00:00:03:133,Player9,Finn
00:00:03:133,Player9,Finn
00:00:03:200,Player8,Naruto
00:00:03:200,Player8,Naruto
00:00:03:433,Player4,Gru
00:00:03:433,Player4,Gru
00:00:03:700,Player8,Naruto
00:00:03:700,Player8,Naruto
00:00:03:767,Player4,Gru
00:00:03:767,Player4,Gru
00:00:03:867,Player8,Naruto
00:00:03:867,Player8,Naruto
00:00:04:567,Player4,Gru
00:00:04:567,Player4,Gru
00:00:04:600,Player8,Naruto
00:00:04:600,Player8,Naruto
00:00:04:667,Player5,ReyHelado
00:00:04:667,Player5,ReyHelado
00:00:04:700,Player4,Gru
00:00:04:700,Player4,Gru
00:00:04:767,Player8,Naruto
00:00:04:767,Player8,Naruto
00:00:04:833,Player9,Finn
00:00:04:833,Player9,Finn
00:00:04:867,Player5,ReyHelado
00:00:04:867,Player5,ReyHelado
00:00:04:900,Player4,Gru
00:00:04:900,Player4,Gru
00:00:04:933,Player8,Naruto
00:00:04:933,Player8,Naruto
00:00:05:033,Player4,Gru
00:00:05:033,Player4,Gru
00:00:05:100,Player5,ReyHelado
00:00:05:100,Player5,ReyHelado
00:00:05:133,Player8,Naruto
00:00:05:133,Player8,Naruto
00:00:05:167,Player5,ReyHelado
00:00:05:167,Player5,ReyHelado
00:00:05:200,Player8,Naruto
00:00:05:200,Player8,Naruto
00:00:07:333,Player5,ReyHelado
00:00:07:333,Player5,ReyHelado
00:00:07:500,Player8,Naruto
00:00:07:500,Player8,Naruto
00:00:07:633,Player5,ReyHelado
00:00:07:633,Player5,ReyHelado
00:00:10:667,Player8,Naruto
00:00:10:667,Player8,Naruto
00:00:12:033,Player5,ReyHelado
00:00:12:033,Player5,ReyHelado
00:00:12:567,Player8,Naruto
00:00:12:567,Player8,Naruto
00:00:12:767,Player2,drdoof
00:00:12:767,Player2,drdoof
00:00:12:900,Player8,Naruto
00:00:12:900,Player8,Naruto
00:00:13:000,Player5,ReyHelado
00:00:13:000,Player5,ReyHelado
00:00:13:067,Player8,Naruto
00:00:13:067,Player8,Naruto
00:00:13:400,Player2,drdoof
00:00:13:400,Player2,drdoof
00:00:13:467,Player5,ReyHelado
00:00:13:467,Player5,ReyHelado
00:00:13:833,Player8,Naruto
00:00:13:833,Player8,Naruto
00:00:15:300,Player5,ReyHelado
00:00:15:300,Player5,ReyHelado
00:00:15:400,Player2,drdoof
00:00:15:400,Player2,drdoof
00:00:15:467,Player8,Naruto
00:00:15:467,Player8,Naruto
00:00:15:600,Player2,drdoof
00:00:15:600,Player2,drdoof
00:00:15:633,Player5,ReyHelado
00:00:15:633,Player5,ReyHelado
00:00:18:433,Player8,Naruto
00:00:18:433,Player8,Naruto
00:00:21:033,Player7,Minion
00:00:21:033,Player7,Minion
00:00:21:400,Player2,drdoof
00:00:21:400,Player2,drdoof
00:00:21:933,Player5,ReyHelado
00:00:21:933,Player5,ReyHelado
00:00:22:067,Player2,drdoof
00:00:22:067,Player2,drdoof
00:00:24:800,Player5,ReyHelado
00:00:24:800,Player5,ReyHelado
00:00:25:600,Player2,drdoof
00:00:25:600,Player2,drdoof
00:00:25:867,Player5,ReyHelado
00:00:25:867,Player5,ReyHelado
00:00:25:967,Player2,drdoof
00:00:25:967,Player2,drdoof
00:00:30:267,Player8,Naruto
00:00:30:267,Player8,Naruto
00:00:41:233,Player4,Gru
00:00:41:233,Player4,Gru
00:00:41:333,Player8,Naruto
00:00:41:333,Player8,Naruto
00:00:41:433,Player4,Gru
00:00:41:433,Player4,Gru
00:00:41:467,Player8,Naruto
00:00:41:467,Player8,Naruto
00:00:41:500,Player1,Vegeta
00:00:41:500,Player1,Vegeta
00:00:42:633,Player4,Gru
00:00:42:633,Player4,Gru
00:00:42:733,Player1,Vegeta
00:00:42:733,Player1,Vegeta
00:00:43:433,Player4,Gru
00:00:43:433,Player4,Gru
00:00:43:600,Player7,Minion
00:00:43:600,Player7,Minion
00:00:46:033,Player5,ReyHelado
00:00:46:033,Player5,ReyHelado
