Time,Winner,Nickname
00:00:00:000,Player7,Gokú
00:00:00:000,Player7,Gokú
00:00:06:267,Player5,Bart
00:00:06:267,Player5,Bart
00:00:06:400,Player7,Gokú
00:00:06:400,Player7,Gokú
00:00:06:900,Player5,Bart
00:00:06:900,Player5,Bart
00:00:07:233,Player7,Gokú
00:00:07:233,Player7,Gokú
00:00:07:867,Player5,Bart
00:00:07:867,Player5,Bart
00:00:08:100,Player7,Gokú
00:00:08:100,Player7,Gokú
00:00:09:000,Player5,Bart
00:00:09:000,Player5,Bart
00:00:13:800,Player7,Gokú
00:00:13:800,Player7,Gokú
00:00:14:633,Player5,Bart
00:00:14:633,Player5,Bart
00:00:17:500,Player7,Gokú
00:00:17:500,Player7,Gokú
00:00:17:533,Player5,Bart
00:00:17:533,Player5,Bart
00:00:17:700,Player7,Gokú
00:00:17:700,Player7,Gokú
00:00:17:967,Player4,Finn
00:00:17:967,Player4,Finn
00:00:24:533,Player7,Gokú
00:00:24:533,Player7,Gokú
00:00:29:100,Player5,Bart
00:00:29:100,Player5,Bart
00:00:35:400,Player7,Gokú
00:00:35:400,Player7,Gokú
