Time,Winner,Nickname
00:00:00:000,Player7,Minion
00:00:00:000,Player7,Minion
00:00:03:033,Player6,Phineas
00:00:03:033,Player6,Phineas
00:00:03:267,Player3,Ben10
00:00:03:267,Player3,Ben10
00:00:06:033,Player6,Phineas
00:00:06:033,Player6,Phineas
00:00:06:100,Player4,BMO
00:00:06:100,Player4,BMO
00:00:06:233,Player9,Steven
00:00:06:233,Player9,Steven
00:00:07:200,Player4,BMO
00:00:07:200,Player4,BMO
00:00:09:067,Player5,Rayo
00:00:09:067,Player5,Rayo
00:00:09:167,Player6,Phineas
00:00:09:167,Player6,Phineas
00:00:09:300,Player2,Mordecai
00:00:09:300,Player2,Mordecai
00:00:12:267,Player6,Phineas
00:00:12:267,Player6,Phineas
00:00:12:600,Player9,Steven
00:00:12:600,Player9,Steven
00:00:12:967,Player6,Phineas
00:00:12:967,Player6,Phineas
00:00:13:000,Player9,Steven
00:00:13:000,Player9,Steven
00:00:14:267,Player6,Phineas
00:00:14:267,Player6,Phineas
00:00:14:333,Player9,Steven
00:00:14:333,Player9,Steven
00:00:14:633,Player6,Phineas
00:00:14:633,Player6,Phineas
00:00:14:767,Player9,Steven
00:00:14:767,Player9,Steven
00:00:15:067,Player6,Phineas
00:00:15:067,Player6,Phineas
00:00:15:100,Player9,Steven
00:00:15:100,Player9,Steven
00:00:16:433,Player6,Phineas
00:00:16:433,Player6,Phineas
00:00:16:467,Player9,Steven
00:00:16:467,Player9,Steven
00:00:18:100,Player6,Phineas
00:00:18:100,Player6,Phineas
00:00:18:233,Player9,Steven
00:00:18:233,Player9,Steven
00:00:23:900,Player4,BMO
00:00:23:900,Player4,BMO
00:00:23:933,Player9,Steven
00:00:23:933,Player9,Steven
00:00:24:533,Player4,BMO
00:00:24:533,Player4,BMO
00:00:24:767,Player6,Phineas
00:00:24:767,Player6,Phineas
00:00:27:033,Player9,Steven
00:00:27:033,Player9,Steven
00:00:27:067,Player6,Phineas
00:00:27:067,Player6,Phineas
00:00:27:100,Player4,BMO
00:00:27:100,Player4,BMO
00:00:27:867,Player9,Steven
00:00:27:867,Player9,Steven
00:00:30:033,Player4,BMO
00:00:30:033,Player4,BMO
00:00:30:500,Player1,Homero
00:00:30:500,Player1,Homero
00:00:30:600,Player6,Phineas
00:00:30:600,Player6,Phineas
00:00:31:100,Player7,Minion
00:00:31:100,Player7,Minion
00:00:33:200,Player4,BMO
00:00:33:200,Player4,BMO
00:00:33:333,Player8,Gumball
00:00:33:333,Player8,Gumball
00:00:33:433,Player5,Rayo
00:00:33:433,Player5,Rayo
00:00:41:633,Player4,BMO
00:00:41:633,Player4,BMO
00:00:42:100,Player8,Gumball
00:00:42:100,Player8,Gumball
00:00:42:533,Player4,BMO
00:00:42:533,Player4,BMO
00:00:43:333,Player8,Gumball
00:00:43:333,Player8,Gumball
00:00:43:667,Player4,BMO
00:00:43:667,Player4,BMO
00:00:51:200,Player8,Gumball
00:00:51:200,Player8,Gumball
00:00:51:600,Player7,Minion
00:00:51:600,Player7,Minion
00:00:51:900,Player8,Gumball
00:00:51:900,Player8,Gumball
