Time,Winner,Nickname
00:00:00:000,Player7,Shakira
00:00:00:000,Player7,Shakira
00:00:00:600,Player8,Vegeta
00:00:00:600,Player8,Vegeta
00:00:05:267,Player5,Gokú
00:00:05:267,Player5,Gokú
00:00:05:500,Player8,Vegeta
00:00:05:500,Player8,Vegeta
00:00:07:500,Player5,Gokú
00:00:07:500,Player5,Gokú
00:00:07:600,Player8,Vegeta
00:00:07:600,Player8,Vegeta
00:00:13:300,Player9,Patricio
00:00:13:300,Player9,Patricio
00:00:13:833,Player5,Gokú
00:00:13:833,Player5,Gokú
00:00:13:900,Player9,Patricio
00:00:13:900,Player9,Patricio
00:00:14:200,Player8,Vegeta
00:00:14:200,Player8,Vegeta
00:00:14:267,Player5,Gokú
00:00:14:267,Player5,Gokú
00:00:14:300,Player9,Patricio
00:00:14:300,Player9,Patricio
00:00:14:433,Player8,Vegeta
00:00:14:433,Player8,Vegeta
00:00:16:300,Player5,Gokú
00:00:16:300,Player5,Gokú
00:00:17:933,Player9,Patricio
00:00:17:933,Player9,Patricio
00:00:19:667,Player3,dulceprincesa
00:00:19:667,Player3,dulceprincesa
00:00:20:500,Player8,Vegeta
00:00:20:500,Player8,Vegeta
00:00:21:000,Player5,Gokú
00:00:21:000,Player5,Gokú
00:00:39:867,Player2,Shrek
00:00:39:867,Player2,Shrek
00:00:41:233,Player3,dulceprincesa
00:00:41:233,Player3,dulceprincesa
00:00:44:567,Player2,Shrek
00:00:44:567,Player2,Shrek
