Time,Winner,Nickname
00:00:00:000,Player7,dulceprincesa
00:00:00:000,Player7,dulceprincesa
00:00:03:033,Player3,dulceprincesa
00:00:03:033,Player3,dulceprincesa
00:00:06:133,Player8,dulceprincesa
00:00:06:133,Player8,dulceprincesa
00:00:06:167,Player1,marceline
00:00:06:167,Player1,marceline
00:00:06:467,Player9,marceline
00:00:06:467,Player9,marceline
00:00:08:100,Player1,marceline
00:00:08:100,Player1,marceline
00:00:08:167,Player9,marceline
00:00:08:167,Player9,marceline
00:00:08:200,Player1,marceline
00:00:08:200,Player1,marceline
00:00:08:400,Player9,marceline
00:00:08:400,Player9,marceline
00:00:08:700,Player1,marceline
00:00:08:700,Player1,marceline
00:00:09:033,Player9,marceline
00:00:09:033,Player9,marceline
00:00:09:067,Player2,dulceprincesa
00:00:09:067,Player2,dulceprincesa
00:00:09:167,Player9,marceline
00:00:09:167,Player9,marceline
00:00:09:633,Player2,dulceprincesa
00:00:09:633,Player2,dulceprincesa
00:00:09:667,Player8,dulceprincesa
00:00:09:667,Player8,dulceprincesa
00:00:09:800,Player2,dulceprincesa
00:00:09:800,Player2,dulceprincesa
00:00:24:233,Player7,dulceprincesa
00:00:24:233,Player7,dulceprincesa
00:00:24:367,Player8,dulceprincesa
00:00:24:367,Player8,dulceprincesa
00:00:24:400,Player7,dulceprincesa
00:00:24:400,Player7,dulceprincesa
00:00:27:100,Player8,dulceprincesa
00:00:27:100,Player8,dulceprincesa
00:00:30:033,Player2,dulceprincesa
00:00:30:033,Player2,dulceprincesa
00:00:30:733,Player5,marceline
00:00:30:733,Player5,marceline
00:00:31:500,Player4,marceline
00:00:31:500,Player4,marceline
00:00:32:833,Player5,marceline
00:00:32:833,Player5,marceline
00:00:33:033,Player4,marceline
00:00:33:033,Player4,marceline
00:00:33:067,Player2,dulceprincesa
00:00:33:067,Player2,dulceprincesa
00:00:33:100,Player6,marceline
00:00:33:100,Player6,marceline
00:00:33:200,Player2,dulceprincesa
00:00:33:200,Player2,dulceprincesa
00:00:33:267,Player6,marceline
00:00:33:267,Player6,marceline
00:00:33:500,Player2,dulceprincesa
00:00:33:500,Player2,dulceprincesa
00:00:33:633,Player6,marceline
00:00:33:633,Player6,marceline
00:00:38:967,Player9,marceline
00:00:38:967,Player9,marceline
00:00:39:433,Player6,marceline
00:00:39:433,Player6,marceline
00:00:43:433,Player9,marceline
00:00:43:433,Player9,marceline
00:00:50:167,Player6,marceline
00:00:50:167,Player6,marceline
00:00:53:067,Player2,dulceprincesa
00:00:53:067,Player2,dulceprincesa
00:00:53:433,Player7,dulceprincesa
00:00:53:433,Player7,dulceprincesa
00:00:53:833,Player6,marceline
00:00:53:833,Player6,marceline
