Time,Winner,Nickname
00:00:00:000,Player7,jake
00:00:00:000,Player7,jake
00:00:01:867,Player9,Naruto
00:00:01:867,Player9,Naruto
00:00:01:967,Player7,jake
00:00:01:967,Player7,jake
00:00:08:367,Player8,Bob
00:00:08:367,Player8,Bob
00:00:08:533,Player3,dulceprincesa
00:00:08:533,Player3,dulceprincesa
00:00:08:600,Player8,Bob
00:00:08:600,Player8,Bob
00:00:09:067,Player3,dulceprincesa
00:00:09:067,Player3,dulceprincesa
00:00:09:900,Player8,Bob
00:00:09:900,Player8,Bob
00:00:10:767,Player3,dulceprincesa
00:00:10:767,Player3,dulceprincesa
00:00:11:800,Player7,jake
00:00:11:800,Player7,jake
00:00:12:400,Player8,Bob
00:00:12:400,Player8,Bob
00:00:15:233,Player4,Gokú
00:00:15:233,Player4,Gokú
00:00:15:900,Player8,Bob
00:00:15:900,Player8,Bob
00:00:16:767,Player6,Shrek
00:00:16:767,Player6,Shrek
00:00:17:467,Player8,Bob
00:00:17:467,Player8,Bob
00:00:17:900,Player6,Shrek
00:00:17:900,Player6,Shrek
00:00:17:933,Player4,Gokú
00:00:17:933,Player4,Gokú
00:00:19:600,Player3,dulceprincesa
00:00:19:600,Player3,dulceprincesa
00:00:20:867,Player5,Mordecai
00:00:20:867,Player5,Mordecai
00:00:21:900,Player7,jake
00:00:21:900,Player7,jake
00:00:22:300,Player5,Mordecai
00:00:22:300,Player5,Mordecai
00:00:24:367,Player7,jake
00:00:24:367,Player7,jake
00:00:24:700,Player5,Mordecai
00:00:24:700,Player5,Mordecai
00:00:25:900,Player6,Shrek
00:00:25:900,Player6,Shrek
00:00:35:333,Player7,jake
00:00:35:333,Player7,jake
00:00:40:000,Player3,dulceprincesa
00:00:40:000,Player3,dulceprincesa
00:00:40:633,Player7,jake
00:00:40:633,Player7,jake
