Time,Winner,Nickname
00:00:00:000,Player7,Homero
00:00:00:000,Player7,Homero
00:00:00:833,Player8,Gumball
00:00:00:833,Player8,Gumball
00:00:02:133,Player9,marceline
00:00:02:133,Player9,marceline
00:00:03:567,Player6,dulceprincesa
00:00:03:567,Player6,dulceprincesa
00:00:03:800,Player9,marceline
00:00:03:800,Player9,marceline
00:00:03:833,Player8,Gumball
00:00:03:833,Player8,Gumball
00:00:03:900,Player9,marceline
00:00:03:900,Player9,marceline
00:00:04:033,Player8,Gumball
00:00:04:033,Player8,Gumball
00:00:04:067,Player5,Bob
00:00:04:067,Player5,Bob
00:00:04:133,Player8,Gumball
00:00:04:133,Player8,Gumball
00:00:04:167,Player9,marceline
00:00:04:167,Player9,marceline
00:00:04:233,Player8,Gumball
00:00:04:233,Player8,Gumball
00:00:04:333,Player9,marceline
00:00:04:333,Player9,marceline
00:00:04:467,Player8,Gumball
00:00:04:467,Player8,Gumball
00:00:04:500,Player6,dulceprincesa
00:00:04:500,Player6,dulceprincesa
00:00:04:533,Player5,Bob
00:00:04:533,Player5,Bob
00:00:04:633,Player9,marceline
00:00:04:633,Player9,marceline
00:00:04:700,Player8,Gumball
00:00:04:700,Player8,Gumball
00:00:04:767,Player6,dulceprincesa
00:00:04:767,Player6,dulceprincesa
00:00:04:833,Player5,Bob
00:00:04:833,Player5,Bob
00:00:04:967,Player6,dulceprincesa
00:00:04:967,Player6,dulceprincesa
00:00:05:067,Player5,Bob
00:00:05:067,Player5,Bob
00:00:05:133,Player6,dulceprincesa
00:00:05:133,Player6,dulceprincesa
00:00:05:167,Player9,marceline
00:00:05:167,Player9,marceline
00:00:05:433,Player8,Gumball
00:00:05:433,Player8,Gumball
00:00:06:167,Player6,dulceprincesa
00:00:06:167,Player6,dulceprincesa
00:00:07:433,Player8,Gumball
00:00:07:433,Player8,Gumball
00:00:07:900,Player6,dulceprincesa
00:00:07:900,Player6,dulceprincesa
00:00:08:133,Player8,Gumball
00:00:08:133,Player8,Gumball
00:00:08:700,Player6,dulceprincesa
00:00:08:700,Player6,dulceprincesa
00:00:08:933,Player8,Gumball
00:00:08:933,Player8,Gumball
00:00:13:600,Player6,dulceprincesa
00:00:13:600,Player6,dulceprincesa
00:00:13:800,Player8,Gumball
00:00:13:800,Player8,Gumball
00:00:13:833,Player9,marceline
00:00:13:833,Player9,marceline
00:00:14:000,Player8,Gumball
00:00:14:000,Player8,Gumball
00:00:15:600,Player9,marceline
00:00:15:600,Player9,marceline
00:00:16:633,Player5,Bob
00:00:16:633,Player5,Bob
00:00:17:833,Player9,marceline
00:00:17:833,Player9,marceline
00:00:18:000,Player5,Bob
00:00:18:000,Player5,Bob
00:00:18:233,Player9,marceline
00:00:18:233,Player9,marceline
00:00:21:033,Player1,Finn
00:00:21:033,Player1,Finn
00:00:21:067,Player8,Gumball
00:00:21:067,Player8,Gumball
00:00:21:167,Player1,Finn
00:00:21:167,Player1,Finn
00:00:21:300,Player6,dulceprincesa
00:00:21:300,Player6,dulceprincesa
00:00:23:767,Player8,Gumball
00:00:23:767,Player8,Gumball
00:00:24:067,Player6,dulceprincesa
00:00:24:067,Player6,dulceprincesa
00:00:25:067,Player1,Finn
00:00:25:067,Player1,Finn
00:00:27:667,Player6,dulceprincesa
00:00:27:667,Player6,dulceprincesa
00:00:27:900,Player1,Finn
00:00:27:900,Player1,Finn
00:00:28:733,Player6,dulceprincesa
00:00:28:733,Player6,dulceprincesa
00:00:45:500,Player2,Naruto
00:00:45:500,Player2,Naruto
