Time,Winner,Nickname
00:00:00:000,Player3,Finn
00:00:00:000,Player3,Finn
00:00:01:333,Player4,marceline
00:00:01:367,Player4,marceline
00:00:04:267,Player3,Finn
00:00:04:300,Player3,Finn
00:00:05:533,Player4,marceline
00:00:05:567,Player4,marceline
00:00:05:967,Player3,Finn
00:00:06:000,Player3,Finn
00:00:06:033,Player4,marceline
00:00:06:067,Player4,marceline
00:00:07:867,Player3,Finn
00:00:07:900,Player3,Finn
00:00:08:067,Player4,marceline
00:00:08:100,Player4,marceline
00:00:08:833,Player3,Finn
00:00:08:867,Player3,Finn
00:00:09:500,Player4,marceline
00:00:09:533,Player4,marceline
00:00:09:633,Player3,Finn
00:00:09:667,Player3,Finn
00:00:10:367,Player4,marceline
00:00:10:400,Player4,marceline
00:00:14:367,Player3,Finn
00:00:14:400,Player3,Finn
00:00:20:100,Player4,marceline
00:00:20:133,Player4,marceline
00:00:20:167,Player3,Finn
00:00:20:200,Player3,Finn
00:00:23:167,Player4,marceline
00:00:23:200,Player4,marceline
00:00:27:400,Player3,Finn
00:00:27:433,Player3,Finn
00:00:28:233,Player4,marceline
00:00:28:267,Player4,marceline
00:00:29:233,Player3,Finn
00:00:29:267,Player3,Finn
00:00:29:567,Player4,marceline
00:00:29:600,Player4,marceline
00:00:42:867,Player1,Naruto
00:00:42:900,Player1,Naruto
