Time,Winner,Nickname
00:00:00:000,Player7,Naruto
00:00:00:000,Player7,Naruto
00:00:01:967,Player6,dulceprincesa
00:00:01:967,Player6,dulceprincesa
00:00:02:033,Player7,Naruto
00:00:02:033,Player7,Naruto
00:00:09:833,Player2,drdoof
00:00:09:833,Player2,drdoof
00:00:10:033,Player7,Naruto
00:00:10:033,Player7,Naruto
00:00:10:333,Player4,jake
00:00:10:333,Player4,jake
00:00:10:400,Player2,drdoof
00:00:10:400,Player2,drdoof
00:00:11:033,Player7,Naruto
00:00:11:033,Player7,Naruto
00:00:15:500,Player8,marceline
00:00:15:500,Player8,marceline
00:00:17:567,Player3,Bob
00:00:17:567,Player3,Bob
00:00:17:833,Player6,dulceprincesa
00:00:17:833,Player6,dulceprincesa
00:00:18:200,Player3,Bob
00:00:18:200,Player3,Bob
00:00:18:333,Player6,dulceprincesa
00:00:18:333,Player6,dulceprincesa
00:00:19:733,Player3,Bob
00:00:19:733,Player3,Bob
00:00:20:833,Player4,jake
00:00:20:833,Player4,jake
00:00:20:967,Player3,Bob
00:00:20:967,Player3,Bob
00:00:23:433,Player5,Mordecai
00:00:23:433,Player5,Mordecai
00:00:24:067,Player3,Bob
00:00:24:067,Player3,Bob
00:00:24:100,Player4,jake
00:00:24:100,Player4,jake
00:00:24:967,Player7,Naruto
00:00:24:967,Player7,Naruto
00:00:26:167,Player4,jake
00:00:26:167,Player4,jake
00:00:31:533,Player7,Naruto
00:00:31:533,Player7,Naruto
00:00:31:600,Player4,jake
00:00:31:600,Player4,jake
00:00:32:500,Player7,Naruto
00:00:32:500,Player7,Naruto
00:00:35:033,Player3,Bob
00:00:35:033,Player3,Bob
00:00:39:733,Player8,marceline
00:00:39:733,Player8,marceline
00:00:46:700,Player5,Mordecai
00:00:46:700,Player5,Mordecai
