Time,Winner,Nickname
00:00:00:000,Player7,marceline
00:00:00:000,Player7,marceline
00:00:03:033,Player2,Calamardo
00:00:03:033,Player2,Calamardo
00:00:03:067,Player6,Ben10
00:00:03:067,Player6,Ben10
00:00:03:267,Player3,Gumball
00:00:03:267,Player3,Gumball
00:00:03:567,Player9,drdoof
00:00:03:567,Player9,drdoof
00:00:06:033,Player6,Ben10
00:00:06:033,Player6,Ben10
00:00:06:067,Player4,BMO
00:00:06:067,Player4,BMO
00:00:06:200,Player6,Ben10
00:00:06:200,Player6,Ben10
00:00:06:633,Player4,BMO
00:00:06:633,Player4,BMO
00:00:06:700,Player8,ReyHelado
00:00:06:700,Player8,ReyHelado
00:00:06:733,Player1,Naruto
00:00:06:733,Player1,Naruto
00:00:06:967,Player4,BMO
00:00:06:967,Player4,BMO
00:00:09:033,Player8,ReyHelado
00:00:09:033,Player8,ReyHelado
00:00:09:067,Player3,Gumball
00:00:09:067,Player3,Gumball
00:00:11:700,Player9,drdoof
00:00:11:700,Player9,drdoof
00:00:13:933,Player3,Gumball
00:00:13:933,Player3,Gumball
00:00:14:133,Player9,drdoof
00:00:14:133,Player9,drdoof
00:00:15:000,Player3,Gumball
00:00:15:000,Player3,Gumball
00:00:15:900,Player9,drdoof
00:00:15:900,Player9,drdoof
00:00:19:600,Player3,Gumball
00:00:19:600,Player3,Gumball
00:00:19:833,Player9,drdoof
00:00:19:833,Player9,drdoof
00:00:24:333,Player6,Ben10
00:00:24:333,Player6,Ben10
00:00:24:700,Player3,Gumball
00:00:24:700,Player3,Gumball
00:00:27:300,Player8,ReyHelado
00:00:27:300,Player8,ReyHelado
00:00:27:667,Player9,drdoof
00:00:27:667,Player9,drdoof
00:00:30:133,Player3,Gumball
00:00:30:133,Player3,Gumball
00:00:30:600,Player6,Ben10
00:00:30:600,Player6,Ben10
00:00:33:033,Player3,Gumball
00:00:33:033,Player3,Gumball
00:00:33:733,Player8,ReyHelado
00:00:33:733,Player8,ReyHelado
00:00:37:900,Player2,Calamardo
00:00:37:900,Player2,Calamardo
00:00:38:267,Player8,ReyHelado
00:00:38:267,Player8,ReyHelado
00:00:39:000,Player2,Calamardo
00:00:39:000,Player2,Calamardo
00:00:40:500,Player8,ReyHelado
00:00:40:500,Player8,ReyHelado
00:00:40:600,Player2,Calamardo
00:00:40:600,Player2,Calamardo
00:00:49:100,Player8,ReyHelado
00:00:49:100,Player8,ReyHelado
