Time,Winner,Nickname
00:00:00:000,Player7,marceline
00:00:00:000,Player7,marceline
00:00:03:033,Player9,Rigby
00:00:03:033,Player9,Rigby
00:00:03:400,Player3,marceline
00:00:03:400,Player3,marceline
00:00:06:067,Player1,Rigby
00:00:06:067,Player1,Rigby
00:00:06:200,Player2,marceline
00:00:06:200,Player2,marceline
00:00:06:400,Player5,Rigby
00:00:06:400,Player5,Rigby
00:00:09:033,Player8,Rigby
00:00:09:033,Player8,Rigby
00:00:09:233,Player7,marceline
00:00:09:233,Player7,marceline
00:00:09:333,Player2,marceline
00:00:09:333,Player2,marceline
00:00:09:367,Player9,Rigby
00:00:09:367,Player9,Rigby
00:00:09:567,Player2,marceline
00:00:09:567,Player2,marceline
00:00:11:967,Player7,marceline
00:00:11:967,Player7,marceline
00:00:14:700,Player2,marceline
00:00:14:700,Player2,marceline
00:00:19:333,Player7,marceline
00:00:19:333,Player7,marceline
00:00:19:600,Player2,marceline
00:00:19:600,Player2,marceline
00:00:23:200,Player7,marceline
00:00:23:200,Player7,marceline
00:00:24:067,Player8,Rigby
00:00:24:067,Player8,Rigby
00:00:24:400,Player2,marceline
00:00:24:400,Player2,marceline
00:00:27:033,Player8,Rigby
00:00:27:033,Player8,Rigby
00:00:27:933,Player7,marceline
00:00:27:933,Player7,marceline
00:00:30:033,Player8,Rigby
00:00:30:033,Player8,Rigby
00:00:30:667,Player4,marceline
00:00:30:667,Player4,marceline
00:00:33:033,Player8,Rigby
00:00:33:033,Player8,Rigby
00:00:33:133,Player9,Rigby
00:00:33:133,Player9,Rigby
00:00:34:000,Player1,Rigby
00:00:34:000,Player1,Rigby
00:00:41:133,Player9,Rigby
00:00:41:133,Player9,Rigby
00:00:41:567,Player1,Rigby
00:00:41:567,Player1,Rigby
00:00:41:667,Player9,Rigby
00:00:41:667,Player9,Rigby
00:00:42:833,Player1,Rigby
00:00:42:833,Player1,Rigby
00:00:43:133,Player9,Rigby
00:00:43:133,Player9,Rigby
00:00:44:867,Player1,Rigby
00:00:44:867,Player1,Rigby
00:00:44:967,Player9,Rigby
00:00:44:967,Player9,Rigby
00:00:46:033,Player1,Rigby
00:00:46:033,Player1,Rigby
00:00:46:100,Player9,Rigby
00:00:46:100,Player9,Rigby
00:00:46:200,Player1,Rigby
00:00:46:200,Player1,Rigby
00:00:46:333,Player9,Rigby
00:00:46:333,Player9,Rigby
00:00:50:833,Player1,Rigby
00:00:50:833,Player1,Rigby
00:00:51:867,Player2,marceline
00:00:51:867,Player2,marceline
00:00:52:800,Player8,Rigby
00:00:52:800,Player8,Rigby
