Time,Winner,Nickname
00:00:00:000,Player7,jake
00:00:00:000,Player7,jake
00:00:03:033,Player6,Gumball
00:00:03:033,Player6,Gumball
00:00:04:533,Player3,Dipper
00:00:04:533,Player3,Dipper
00:00:06:033,Player9,BMO
00:00:06:033,Player9,BMO
00:00:06:100,Player1,Darwin
00:00:06:100,Player1,Darwin
00:00:06:200,Player9,BMO
00:00:06:200,Player9,BMO
00:00:07:367,Player1,Darwin
00:00:07:367,Player1,Darwin
00:00:09:033,Player9,BMO
00:00:09:033,Player9,BMO
00:00:12:800,Player5,Quico
00:00:12:800,Player5,Quico
00:00:13:667,Player9,BMO
00:00:13:667,Player9,BMO
00:00:14:800,Player7,jake
00:00:14:800,Player7,jake
00:00:16:300,Player9,BMO
00:00:16:300,Player9,BMO
00:00:16:433,Player7,jake
00:00:16:433,Player7,jake
00:00:17:900,Player9,BMO
00:00:17:900,Player9,BMO
00:00:18:467,Player7,jake
00:00:18:467,Player7,jake
00:00:18:767,Player9,BMO
00:00:18:767,Player9,BMO
00:00:19:700,Player7,jake
00:00:19:700,Player7,jake
00:00:20:000,Player9,BMO
00:00:20:000,Player9,BMO
00:00:20:300,Player5,Quico
00:00:20:300,Player5,Quico
00:00:20:333,Player9,BMO
00:00:20:333,Player9,BMO
00:00:21:100,Player5,Quico
00:00:21:100,Player5,Quico
00:00:21:500,Player9,BMO
00:00:21:500,Player9,BMO
00:00:21:533,Player5,Quico
00:00:21:533,Player5,Quico
00:00:23:033,Player9,BMO
00:00:23:033,Player9,BMO
00:00:24:100,Player7,jake
00:00:24:100,Player7,jake
00:00:24:200,Player5,Quico
00:00:24:200,Player5,Quico
00:00:24:367,Player1,Darwin
00:00:24:367,Player1,Darwin
00:00:24:733,Player5,Quico
00:00:24:733,Player5,Quico
00:00:24:967,Player1,Darwin
00:00:24:967,Player1,Darwin
00:00:27:067,Player9,BMO
00:00:27:067,Player9,BMO
00:00:27:200,Player1,Darwin
00:00:27:200,Player1,Darwin
00:00:27:233,Player5,Quico
00:00:27:233,Player5,Quico
00:00:27:600,Player9,BMO
00:00:27:600,Player9,BMO
00:00:28:233,Player3,Dipper
00:00:28:233,Player3,Dipper
00:00:30:067,Player2,drdoof
00:00:30:067,Player2,drdoof
00:00:30:667,Player1,Darwin
00:00:30:667,Player1,Darwin
00:00:31:267,Player7,jake
00:00:31:267,Player7,jake
00:00:33:033,Player2,drdoof
00:00:33:033,Player2,drdoof
00:00:33:333,Player4,Shrek
00:00:33:333,Player4,Shrek
00:00:41:833,Player8,Homero
00:00:41:833,Player8,Homero
00:00:41:900,Player4,Shrek
00:00:41:900,Player4,Shrek
00:00:43:400,Player8,Homero
00:00:43:400,Player8,Homero
00:00:43:433,Player4,Shrek
00:00:43:433,Player4,Shrek
00:00:44:667,Player8,Homero
00:00:44:667,Player8,Homero
00:00:45:000,Player4,Shrek
00:00:45:000,Player4,Shrek
00:00:46:800,Player2,drdoof
00:00:46:800,Player2,drdoof
00:00:50:567,Player4,Shrek
00:00:50:567,Player4,Shrek
00:00:52:133,Player8,Homero
00:00:52:133,Player8,Homero
00:00:52:233,Player4,Shrek
00:00:52:233,Player4,Shrek
00:00:52:400,Player7,jake
00:00:52:400,Player7,jake
00:00:53:067,Player5,Quico
00:00:53:067,Player5,Quico
