Time,Winner,Nickname
00:00:00:000,Player7,ReyHelado
00:00:00:000,Player7,ReyHelado
00:00:00:433,Player9,Finn
00:00:00:467,Player9,Finn
00:00:08:300,Player8,marceline
00:00:08:333,Player8,marceline
00:00:10:400,Player9,Finn
00:00:10:433,Player9,Finn
00:00:10:500,Player8,marceline
00:00:10:533,Player8,marceline
00:00:13:200,Player5,Mordecai
00:00:13:233,Player5,Mordecai
00:00:14:100,Player8,marceline
00:00:14:133,Player8,marceline
00:00:17:867,Player4,Gumball
00:00:17:900,Player4,Gumball
00:00:18:233,Player9,Finn
00:00:18:267,Player9,Finn
00:00:19:700,Player4,Gumball
00:00:19:733,Player4,Gumball
00:00:20:500,Player8,marceline
00:00:20:533,Player8,marceline
00:00:22:333,Player9,Finn
00:00:22:367,Player9,Finn
00:00:22:600,Player8,marceline
00:00:22:633,Player8,marceline
00:00:24:400,Player9,Finn
00:00:24:433,Player9,Finn
00:00:28:200,Player8,marceline
00:00:28:233,Player8,marceline
00:00:28:233,Player9,Finn
00:00:28:267,Player9,Finn
00:00:29:500,Player8,marceline
00:00:29:533,Player8,marceline
00:00:30:067,Player9,Finn
00:00:30:100,Player9,Finn
00:00:30:300,Player8,marceline
00:00:30:333,Player8,marceline
00:00:32:633,Player9,Finn
00:00:32:667,Player9,Finn
