Time,Winner,Nickname
00:00:00:000,Player7,Chavo
00:00:00:000,Player7,Chavo
00:00:00:733,Player8,Shrek
00:00:00:733,Player8,Shrek
00:00:02:067,Player7,Chavo
00:00:02:067,Player7,Chavo
00:00:02:100,Player9,Gru
00:00:02:100,Player9,Gru
00:00:03:300,Player8,Shrek
00:00:03:300,Player8,Shrek
00:00:03:967,Player9,Gru
00:00:03:967,Player9,Gru
00:00:04:067,Player8,Shrek
00:00:04:067,Player8,Shrek
00:00:04:100,Player6,Finn
00:00:04:100,Player6,Finn
00:00:04:533,Player9,Gru
00:00:04:533,Player9,Gru
00:00:04:567,Player6,Finn
00:00:04:567,Player6,Finn
00:00:04:633,Player9,Gru
00:00:04:633,Player9,Gru
00:00:04:667,Player8,Shrek
00:00:04:667,Player8,Shrek
00:00:04:733,Player9,Gru
00:00:04:733,Player9,Gru
00:00:04:800,Player8,Shrek
00:00:04:800,Player8,Shrek
00:00:04:833,Player6,Finn
00:00:04:833,Player6,Finn
00:00:04:900,Player8,Shrek
00:00:04:900,Player8,Shrek
00:00:05:033,Player6,Finn
00:00:05:033,Player6,Finn
00:00:05:067,Player8,Shrek
00:00:05:067,Player8,Shrek
00:00:05:100,Player6,Finn
00:00:05:100,Player6,Finn
00:00:05:167,Player8,Shrek
00:00:05:167,Player8,Shrek
00:00:05:200,Player3,Peppa
00:00:05:200,Player3,Peppa
00:00:05:267,Player8,Shrek
00:00:05:267,Player8,Shrek
00:00:05:333,Player6,Finn
00:00:05:333,Player6,Finn
00:00:08:000,Player5,Quico
00:00:08:000,Player5,Quico
00:00:08:400,Player6,Finn
00:00:08:400,Player6,Finn
00:00:08:500,Player5,Quico
00:00:08:500,Player5,Quico
00:00:08:900,Player6,Finn
00:00:08:900,Player6,Finn
00:00:09:333,Player5,Quico
00:00:09:333,Player5,Quico
00:00:09:800,Player6,Finn
00:00:09:800,Player6,Finn
00:00:09:933,Player5,Quico
00:00:09:933,Player5,Quico
00:00:13:067,Player6,Finn
00:00:13:067,Player6,Finn
00:00:13:433,Player5,Quico
00:00:13:433,Player5,Quico
00:00:14:533,Player6,Finn
00:00:14:533,Player6,Finn
00:00:15:233,Player5,Quico
00:00:15:233,Player5,Quico
00:00:18:233,Player3,Peppa
00:00:18:233,Player3,Peppa
00:00:19:100,Player8,Shrek
00:00:19:100,Player8,Shrek
00:00:21:033,Player7,Chavo
00:00:21:033,Player7,Chavo
00:00:21:267,Player1,Mordecai
00:00:21:267,Player1,Mordecai
00:00:26:000,Player8,Shrek
00:00:26:000,Player8,Shrek
00:00:26:533,Player1,Mordecai
00:00:26:533,Player1,Mordecai
00:00:26:600,Player8,Shrek
00:00:26:600,Player8,Shrek
00:00:26:633,Player5,Quico
00:00:26:633,Player5,Quico
00:00:28:967,Player8,Shrek
00:00:28:967,Player8,Shrek
00:00:29:500,Player5,Quico
00:00:29:500,Player5,Quico
00:00:31:833,Player3,Peppa
00:00:31:833,Player3,Peppa
00:00:35:600,Player9,Gru
00:00:35:600,Player9,Gru
00:00:36:433,Player3,Peppa
00:00:36:433,Player3,Peppa
00:00:36:500,Player9,Gru
00:00:36:500,Player9,Gru
00:00:38:567,Player3,Peppa
00:00:38:567,Player3,Peppa
00:00:38:867,Player4,Badbunny
00:00:38:867,Player4,Badbunny
00:00:40:600,Player3,Peppa
00:00:40:600,Player3,Peppa
00:00:42:700,Player8,Shrek
00:00:42:700,Player8,Shrek
00:00:43:033,Player3,Peppa
00:00:43:033,Player3,Peppa
00:00:43:733,Player8,Shrek
00:00:43:733,Player8,Shrek
00:00:43:933,Player3,Peppa
00:00:43:933,Player3,Peppa
00:00:43:967,Player8,Shrek
00:00:43:967,Player8,Shrek
00:00:44:133,Player3,Peppa
00:00:44:133,Player3,Peppa
00:00:44:200,Player8,Shrek
00:00:44:200,Player8,Shrek
00:00:44:400,Player9,Gru
00:00:44:400,Player9,Gru
00:00:45:400,Player3,Peppa
00:00:45:400,Player3,Peppa
00:00:45:667,Player1,Mordecai
00:00:45:667,Player1,Mordecai
00:00:46:633,Player2,jake
00:00:46:633,Player2,jake
00:00:47:167,Player6,Finn
00:00:47:167,Player6,Finn
00:00:47:267,Player2,jake
00:00:47:267,Player2,jake
00:00:49:633,Player6,Finn
00:00:49:633,Player6,Finn
00:00:55:733,Player8,Shrek
00:00:55:733,Player8,Shrek
00:00:55:800,Player6,Finn
00:00:55:800,Player6,Finn
