Time,Winner,Nickname
00:00:00:000,Player7,Gokú
00:00:00:000,Player7,Gokú
00:00:00:933,Player8,Gokú
00:00:00:933,Player8,Gokú
00:00:02:100,Player9,Gokú
00:00:02:100,Player9,Gokú
00:00:03:333,Player8,Gokú
00:00:03:333,Player8,Gokú
00:00:04:100,Player3,Gokú
00:00:04:100,Player3,Gokú
00:00:04:167,Player8,Gokú
00:00:04:167,Player8,Gokú
00:00:04:400,Player2,Vegeta
00:00:04:400,Player2,Vegeta
00:00:04:467,Player8,Gokú
00:00:04:467,Player8,Gokú
00:00:04:533,Player3,Gokú
00:00:04:533,Player3,Gokú
00:00:04:767,Player7,Gokú
00:00:04:767,Player7,Gokú
00:00:04:800,Player3,Gokú
00:00:04:800,Player3,Gokú
00:00:04:933,Player8,Gokú
00:00:04:933,Player8,Gokú
00:00:04:967,Player3,Gokú
00:00:04:967,Player3,Gokú
00:00:05:067,Player8,Gokú
00:00:05:067,Player8,Gokú
00:00:07:300,Player9,Gokú
00:00:07:300,Player9,Gokú
00:00:07:700,Player3,Gokú
00:00:07:700,Player3,Gokú
00:00:08:067,Player9,Gokú
00:00:08:067,Player9,Gokú
00:00:10:900,Player3,Gokú
00:00:10:900,Player3,Gokú
00:00:11:000,Player9,Gokú
00:00:11:000,Player9,Gokú
00:00:12:400,Player3,Gokú
00:00:12:400,Player3,Gokú
00:00:12:567,Player9,Gokú
00:00:12:567,Player9,Gokú
00:00:13:133,Player5,Vegeta
00:00:13:133,Player5,Vegeta
00:00:13:533,Player9,Gokú
00:00:13:533,Player9,Gokú
00:00:14:100,Player5,Vegeta
00:00:14:100,Player5,Vegeta
00:00:15:033,Player4,Vegeta
00:00:15:033,Player4,Vegeta
00:00:15:733,Player3,Gokú
00:00:15:733,Player3,Gokú
00:00:18:067,Player5,Vegeta
00:00:18:067,Player5,Vegeta
00:00:18:200,Player9,Gokú
00:00:18:200,Player9,Gokú
00:00:18:333,Player5,Vegeta
00:00:18:333,Player5,Vegeta
00:00:19:367,Player9,Gokú
00:00:19:367,Player9,Gokú
00:00:21:033,Player5,Vegeta
00:00:21:033,Player5,Vegeta
00:00:21:133,Player8,Gokú
00:00:21:133,Player8,Gokú
00:00:21:500,Player2,Vegeta
00:00:21:500,Player2,Vegeta
00:00:21:733,Player8,Gokú
00:00:21:733,Player8,Gokú
00:00:23:633,Player4,Vegeta
00:00:23:633,Player4,Vegeta
00:00:23:733,Player8,Gokú
00:00:23:733,Player8,Gokú
00:00:23:767,Player4,Vegeta
00:00:23:767,Player4,Vegeta
00:00:29:833,Player8,Gokú
00:00:29:833,Player8,Gokú
00:00:34:700,Player5,Vegeta
00:00:34:700,Player5,Vegeta
00:00:34:800,Player8,Gokú
00:00:34:800,Player8,Gokú
00:00:35:700,Player5,Vegeta
00:00:35:700,Player5,Vegeta
00:00:39:800,Player8,Gokú
00:00:39:800,Player8,Gokú
00:00:40:400,Player5,Vegeta
00:00:40:400,Player5,Vegeta
00:00:40:800,Player8,Gokú
00:00:40:800,Player8,Gokú
00:00:41:267,Player2,Vegeta
00:00:41:267,Player2,Vegeta
