Time,Winner,Nickname
00:00:00:000,Player7,Finn
00:00:00:000,Player7,Finn
00:00:03:033,Player6,Finn
00:00:03:033,Player6,Finn
00:00:03:300,Player3,Finn
00:00:03:300,Player3,Finn
00:00:06:100,Player1,Finn
00:00:06:100,Player1,Finn
00:00:06:200,Player5,Finn
00:00:06:200,Player5,Finn
00:00:06:433,Player8,Finn
00:00:06:433,Player8,Finn
00:00:07:233,Player1,Finn
00:00:07:233,Player1,Finn
00:00:09:033,Player5,Finn
00:00:09:033,Player5,Finn
00:00:09:067,Player2,Finn
00:00:09:067,Player2,Finn
00:00:09:167,Player5,Finn
00:00:09:167,Player5,Finn
00:00:09:533,Player9,Finn
00:00:09:533,Player9,Finn
00:00:09:833,Player2,Finn
00:00:09:833,Player2,Finn
00:00:12:300,Player9,Finn
00:00:12:300,Player9,Finn
00:00:12:400,Player2,Finn
00:00:12:400,Player2,Finn
00:00:14:267,Player5,Finn
00:00:14:267,Player5,Finn
00:00:24:433,Player3,Finn
00:00:24:433,Player3,Finn
00:00:27:067,Player2,Finn
00:00:27:067,Player2,Finn
00:00:27:667,Player7,Finn
00:00:27:667,Player7,Finn
00:00:30:033,Player2,Finn
00:00:30:033,Player2,Finn
00:00:30:833,Player6,Finn
00:00:30:833,Player6,Finn
00:00:31:333,Player2,Finn
00:00:31:333,Player2,Finn
00:00:33:067,Player3,Finn
00:00:33:067,Player3,Finn
00:00:33:567,Player4,Finn
00:00:33:567,Player4,Finn
00:00:43:400,Player5,Finn
00:00:43:400,Player5,Finn
00:00:44:500,Player4,Finn
00:00:44:500,Player4,Finn
00:00:45:133,Player5,Finn
00:00:45:133,Player5,Finn
