Time,Winner,Nickname
00:00:00:000,Player7,Finn
00:00:00:000,Player7,Finn
00:00:03:033,Player6,jake
00:00:03:033,Player6,jake
00:00:06:100,Player4,Mordecai
00:00:06:100,Player4,Mordecai
00:00:06:200,Player9,Gumball
00:00:06:200,Player9,Gumball
00:00:07:067,Player4,Mordecai
00:00:07:067,Player4,Mordecai
00:00:09:033,Player9,Gumball
00:00:09:033,Player9,Gumball
00:00:09:067,Player1,Homero
00:00:09:067,Player1,Homero
00:00:09:167,Player6,jake
00:00:09:167,Player6,jake
00:00:11:667,Player7,Finn
00:00:11:667,Player7,Finn
00:00:12:400,Player3,Ben10
00:00:12:400,Player3,Ben10
00:00:14:000,Player6,jake
00:00:14:000,Player6,jake
00:00:14:133,Player3,Ben10
00:00:14:133,Player3,Ben10
00:00:15:067,Player6,jake
00:00:15:067,Player6,jake
00:00:16:400,Player3,Ben10
00:00:16:400,Player3,Ben10
00:00:23:567,Player6,jake
00:00:23:567,Player6,jake
00:00:23:667,Player3,Ben10
00:00:23:667,Player3,Ben10
00:00:23:733,Player7,Finn
00:00:23:733,Player7,Finn
00:00:23:867,Player3,Ben10
00:00:23:867,Player3,Ben10
00:00:24:533,Player7,Finn
00:00:24:533,Player7,Finn
00:00:24:600,Player6,jake
00:00:24:600,Player6,jake
00:00:24:700,Player9,Gumball
00:00:24:700,Player9,Gumball
00:00:27:033,Player7,Finn
00:00:27:033,Player7,Finn
00:00:27:767,Player2,drdoof
00:00:27:767,Player2,drdoof
00:00:29:600,Player5,Gru
00:00:29:600,Player5,Gru
00:00:30:033,Player2,drdoof
00:00:30:033,Player2,drdoof
00:00:30:433,Player7,Finn
00:00:30:433,Player7,Finn
00:00:33:033,Player3,Ben10
00:00:33:033,Player3,Ben10
00:00:33:167,Player2,drdoof
00:00:33:167,Player2,drdoof
00:00:33:667,Player6,jake
00:00:33:667,Player6,jake
00:00:33:867,Player2,drdoof
00:00:33:867,Player2,drdoof
00:00:44:900,Player7,Finn
00:00:44:900,Player7,Finn
00:00:45:500,Player2,drdoof
00:00:45:500,Player2,drdoof
00:00:47:000,Player6,jake
00:00:47:000,Player6,jake
00:00:49:733,Player9,Gumball
00:00:49:733,Player9,Gumball
00:00:51:133,Player6,jake
00:00:51:133,Player6,jake
00:00:51:700,Player4,Mordecai
00:00:51:700,Player4,Mordecai
