Time,Winner,Nickname
00:00:00:000,Player7,Patricio
00:00:00:000,Player7,Patricio
00:00:14:467,Player5,Rigby
00:00:14:467,Player5,Rigby
00:00:14:567,Player4,Finn
00:00:14:567,Player4,Finn
00:00:15:300,Player7,Patricio
00:00:15:300,Player7,Patricio
00:00:15:400,Player4,Finn
00:00:15:400,Player4,Finn
00:00:15:600,Player5,Rigby
00:00:15:600,Player5,Rigby
00:00:15:633,Player4,Finn
00:00:15:633,Player4,Finn
00:00:17:467,Player5,Rigby
00:00:17:467,Player5,Rigby
00:00:17:500,Player4,Finn
00:00:17:500,Player4,Finn
00:00:17:567,Player1,Bob
00:00:17:567,Player1,Bob
00:00:17:667,Player4,Finn
00:00:17:667,Player4,Finn
00:00:18:700,Player1,Bob
00:00:18:700,Player1,Bob
00:00:22:233,Player4,Finn
00:00:22:233,Player4,Finn
00:00:25:467,Player2,drdoof
00:00:25:467,Player2,drdoof
00:00:36:833,Player8,Bart
00:00:36:833,Player8,Bart
00:00:44:400,Player5,Rigby
00:00:44:400,Player5,Rigby
00:00:44:600,Player4,Finn
00:00:44:600,Player4,Finn
