Time,Winner,Nickname
00:00:00:000,Player7,Darwin
00:00:00:000,Player7,Darwin
00:00:00:800,Player8,Finn
00:00:00:800,Player8,Finn
00:00:04:067,Player6,marceline
00:00:04:067,Player6,marceline
00:00:04:100,Player8,Finn
00:00:04:100,Player8,Finn
00:00:04:133,Player6,marceline
00:00:04:133,Player6,marceline
00:00:04:333,Player8,Finn
00:00:04:333,Player8,Finn
00:00:04:367,Player6,marceline
00:00:04:367,Player6,marceline
00:00:04:433,Player8,Finn
00:00:04:433,Player8,Finn
00:00:04:467,Player6,marceline
00:00:04:467,Player6,marceline
00:00:04:633,Player8,Finn
00:00:04:633,Player8,Finn
00:00:04:667,Player6,marceline
00:00:04:667,Player6,marceline
00:00:04:867,Player3,Steven
00:00:04:867,Player3,Steven
00:00:04:900,Player6,marceline
00:00:04:900,Player6,marceline
00:00:04:967,Player3,Steven
00:00:04:967,Player3,Steven
00:00:05:033,Player6,marceline
00:00:05:033,Player6,marceline
00:00:05:100,Player3,Steven
00:00:05:100,Player3,Steven
00:00:05:133,Player6,marceline
00:00:05:133,Player6,marceline
00:00:10:667,Player3,Steven
00:00:10:667,Player3,Steven
00:00:10:733,Player6,marceline
00:00:10:733,Player6,marceline
00:00:12:233,Player3,Steven
00:00:12:233,Player3,Steven
00:00:12:567,Player6,marceline
00:00:12:567,Player6,marceline
00:00:13:767,Player3,Steven
00:00:13:767,Player3,Steven
00:00:18:133,Player6,marceline
00:00:18:133,Player6,marceline
00:00:18:767,Player5,Phineas
00:00:18:767,Player5,Phineas
00:00:21:033,Player6,marceline
00:00:21:033,Player6,marceline
00:00:21:200,Player3,Steven
00:00:21:200,Player3,Steven
00:00:21:567,Player4,Mordecai
00:00:21:567,Player4,Mordecai
00:00:21:633,Player3,Steven
00:00:21:633,Player3,Steven
00:00:24:333,Player4,Mordecai
00:00:24:333,Player4,Mordecai
00:00:26:800,Player3,Steven
00:00:26:800,Player3,Steven
00:00:28:200,Player4,Mordecai
00:00:28:200,Player4,Mordecai
00:00:28:400,Player3,Steven
00:00:28:400,Player3,Steven
00:00:28:600,Player4,Mordecai
00:00:28:600,Player4,Mordecai
00:00:40:933,Player9,Naruto
00:00:40:933,Player9,Naruto
00:00:41:067,Player4,Mordecai
00:00:41:067,Player4,Mordecai
00:00:41:100,Player9,Naruto
00:00:41:100,Player9,Naruto
00:00:41:233,Player6,marceline
00:00:41:233,Player6,marceline
