Time,Winner,Nickname
00:00:00:000,Player7,marceline
00:00:00:000,Player7,marceline
00:00:03:033,Player3,Gumball
00:00:03:033,Player3,Gumball
00:00:03:467,Player9,Gumball
00:00:03:467,Player9,Gumball
00:00:03:967,Player3,Gumball
00:00:03:967,Player3,Gumball
00:00:04:500,Player9,Gumball
00:00:04:500,Player9,Gumball
00:00:06:033,Player3,Gumball
00:00:06:033,Player3,Gumball
00:00:06:067,Player4,Gumball
00:00:06:067,Player4,Gumball
00:00:06:200,Player5,marceline
00:00:06:200,Player5,marceline
00:00:07:200,Player4,Gumball
00:00:07:200,Player4,Gumball
00:00:09:000,Player8,marceline
00:00:09:000,Player8,marceline
00:00:09:067,Player2,Gumball
00:00:09:067,Player2,Gumball
00:00:09:167,Player8,marceline
00:00:09:167,Player8,marceline
00:00:09:300,Player9,Gumball
00:00:09:300,Player9,Gumball
00:00:10:000,Player2,Gumball
00:00:10:000,Player2,Gumball
00:00:12:233,Player3,Gumball
00:00:12:233,Player3,Gumball
00:00:21:433,Player9,Gumball
00:00:21:433,Player9,Gumball
00:00:21:500,Player3,Gumball
00:00:21:500,Player3,Gumball
00:00:21:667,Player2,Gumball
00:00:21:667,Player2,Gumball
00:00:21:733,Player3,Gumball
00:00:21:733,Player3,Gumball
00:00:21:900,Player2,Gumball
00:00:21:900,Player2,Gumball
00:00:23:300,Player3,Gumball
00:00:23:300,Player3,Gumball
00:00:23:733,Player9,Gumball
00:00:23:733,Player9,Gumball
00:00:24:033,Player3,Gumball
00:00:24:033,Player3,Gumball
00:00:24:600,Player2,Gumball
00:00:24:600,Player2,Gumball
00:00:27:033,Player3,Gumball
00:00:27:033,Player3,Gumball
00:00:27:833,Player6,marceline
00:00:27:833,Player6,marceline
00:00:30:033,Player7,marceline
00:00:30:033,Player7,marceline
00:00:33:033,Player3,Gumball
00:00:33:033,Player3,Gumball
00:00:33:333,Player5,marceline
00:00:33:333,Player5,marceline
00:00:35:900,Player2,Gumball
00:00:35:900,Player2,Gumball
00:00:36:633,Player1,marceline
00:00:36:633,Player1,marceline
00:00:39:933,Player2,Gumball
00:00:39:933,Player2,Gumball
00:00:40:000,Player1,marceline
00:00:40:000,Player1,marceline
00:00:40:800,Player2,Gumball
00:00:40:800,Player2,Gumball
00:00:43:500,Player1,marceline
00:00:43:500,Player1,marceline
00:00:48:267,Player5,marceline
00:00:48:267,Player5,marceline
00:00:49:267,Player1,marceline
00:00:49:267,Player1,marceline
