Time,Winner,Nickname
00:00:00:000,Player7,Mordecai
00:00:00:000,Player7,Mordecai
00:00:00:833,Player8,BMO
00:00:00:833,Player8,BMO
00:00:03:567,Player9,jake
00:00:03:567,Player9,jake
00:00:03:833,Player8,BMO
00:00:03:833,Player8,BMO
00:00:03:967,Player9,jake
00:00:03:967,Player9,jake
00:00:04:167,Player8,BMO
00:00:04:167,Player8,BMO
00:00:04:200,Player9,jake
00:00:04:200,Player9,jake
00:00:04:300,Player8,BMO
00:00:04:300,Player8,BMO
00:00:04:367,Player9,jake
00:00:04:367,Player9,jake
00:00:04:400,Player8,BMO
00:00:04:400,Player8,BMO
00:00:04:433,Player9,jake
00:00:04:433,Player9,jake
00:00:04:833,Player6,Gumball
00:00:04:833,Player6,Gumball
00:00:04:867,Player9,jake
00:00:04:867,Player9,jake
00:00:04:933,Player6,Gumball
00:00:04:933,Player6,Gumball
00:00:05:000,Player9,jake
00:00:05:000,Player9,jake
00:00:05:100,Player6,Gumball
00:00:05:100,Player6,Gumball
00:00:05:367,Player7,Mordecai
00:00:05:367,Player7,Mordecai
00:00:05:400,Player5,Vegeta
00:00:05:400,Player5,Vegeta
00:00:06:400,Player9,jake
00:00:06:400,Player9,jake
00:00:07:267,Player5,Vegeta
00:00:07:267,Player5,Vegeta
00:00:10:000,Player9,jake
00:00:10:000,Player9,jake
00:00:10:733,Player5,Vegeta
00:00:10:733,Player5,Vegeta
00:00:12:733,Player9,jake
00:00:12:733,Player9,jake
00:00:13:133,Player5,Vegeta
00:00:13:133,Player5,Vegeta
00:00:14:200,Player9,jake
00:00:14:200,Player9,jake
00:00:18:067,Player5,Vegeta
00:00:18:067,Player5,Vegeta
00:00:18:100,Player9,jake
00:00:18:100,Player9,jake
00:00:18:233,Player5,Vegeta
00:00:18:233,Player5,Vegeta
00:00:21:033,Player4,Rigby
00:00:21:033,Player4,Rigby
00:00:21:900,Player6,Gumball
00:00:21:900,Player6,Gumball
00:00:23:900,Player4,Rigby
00:00:23:900,Player4,Rigby
00:00:24:367,Player6,Gumball
00:00:24:367,Player6,Gumball
00:00:24:767,Player4,Rigby
00:00:24:767,Player4,Rigby
00:00:25:300,Player6,Gumball
00:00:25:300,Player6,Gumball
00:00:25:400,Player4,Rigby
00:00:25:400,Player4,Rigby
00:00:28:900,Player6,Gumball
00:00:28:900,Player6,Gumball
00:00:38:200,Player5,Vegeta
00:00:38:200,Player5,Vegeta
00:00:40:300,Player4,Rigby
00:00:40:300,Player4,Rigby
00:00:42:400,Player5,Vegeta
00:00:42:400,Player5,Vegeta
00:00:42:733,Player4,Rigby
00:00:42:733,Player4,Rigby
