Time,Winner,Nickname
00:00:00:000,Player7,Naruto
00:00:00:000,Player7,Naruto
00:00:03:033,Player6,dulceprincesa
00:00:03:033,Player6,dulceprincesa
00:00:03:533,Player3,marceline
00:00:03:533,Player3,marceline
00:00:04:267,Player9,Shrek
00:00:04:267,Player9,Shrek
00:00:04:533,Player3,marceline
00:00:04:533,Player3,marceline
00:00:06:100,Player1,Homero
00:00:06:100,Player1,Homero
00:00:06:367,Player2,Gumball
00:00:06:367,Player2,Gumball
00:00:06:900,Player1,Homero
00:00:06:900,Player1,Homero
00:00:09:033,Player2,Gumball
00:00:09:033,Player2,Gumball
00:00:09:333,Player3,marceline
00:00:09:333,Player3,marceline
00:00:10:700,Player7,Naruto
00:00:10:700,Player7,Naruto
00:00:12:033,Player3,marceline
00:00:12:033,Player3,marceline
00:00:12:467,Player7,Naruto
00:00:12:467,Player7,Naruto
00:00:24:233,Player6,dulceprincesa
00:00:24:233,Player6,dulceprincesa
00:00:24:700,Player9,Shrek
00:00:24:700,Player9,Shrek
00:00:24:867,Player6,dulceprincesa
00:00:24:867,Player6,dulceprincesa
00:00:27:067,Player9,Shrek
00:00:27:067,Player9,Shrek
00:00:27:800,Player8,Darwin
00:00:27:800,Player8,Darwin
00:00:29:633,Player9,Shrek
00:00:29:633,Player9,Shrek
00:00:29:667,Player8,Darwin
00:00:29:667,Player8,Darwin
00:00:30:033,Player9,Shrek
00:00:30:033,Player9,Shrek
00:00:30:133,Player6,dulceprincesa
00:00:30:133,Player6,dulceprincesa
00:00:30:833,Player7,Naruto
00:00:30:833,Player7,Naruto
00:00:30:900,Player6,dulceprincesa
00:00:30:900,Player6,dulceprincesa
00:00:33:033,Player9,Shrek
00:00:33:033,Player9,Shrek
00:00:33:133,Player5,Phineas
00:00:33:133,Player5,Phineas
00:00:33:867,Player3,marceline
00:00:33:867,Player3,marceline
00:00:40:100,Player8,Darwin
00:00:40:100,Player8,Darwin
00:00:40:267,Player7,Naruto
00:00:40:267,Player7,Naruto
00:00:44:200,Player8,Darwin
00:00:44:200,Player8,Darwin
00:00:51:067,Player9,Shrek
00:00:51:067,Player9,Shrek
00:00:52:333,Player3,marceline
00:00:52:333,Player3,marceline
00:00:52:400,Player9,Shrek
00:00:52:400,Player9,Shrek
00:00:53:267,Player6,dulceprincesa
00:00:53:267,Player6,dulceprincesa
00:00:53:300,Player9,Shrek
00:00:53:300,Player9,Shrek
