Time,Winner,Nickname
00:00:00:000,Player7,Gru
00:00:00:000,Player7,Gru
00:00:03:033,Player9,marceline
00:00:03:033,Player9,marceline
00:00:03:233,Player3,ReyHelado
00:00:03:233,Player3,ReyHelado
00:00:06:033,Player9,marceline
00:00:06:033,Player9,marceline
00:00:06:067,Player1,Bob
00:00:06:067,Player1,Bob
00:00:06:167,Player2,Bart
00:00:06:167,Player2,Bart
00:00:09:033,Player7,Gru
00:00:09:033,Player7,Gru
00:00:09:400,Player8,Steven
00:00:09:400,Player8,Steven
00:00:12:300,Player3,ReyHelado
00:00:12:300,Player3,ReyHelado
00:00:17:933,Player8,Steven
00:00:17:933,Player8,Steven
00:00:19:467,Player3,ReyHelado
00:00:19:467,Player3,ReyHelado
00:00:20:000,Player8,Steven
00:00:20:000,Player8,Steven
00:00:24:067,Player3,ReyHelado
00:00:24:067,Player3,ReyHelado
00:00:24:333,Player2,Bart
00:00:24:333,Player2,Bart
00:00:24:400,Player7,Gru
00:00:24:400,Player7,Gru
00:00:27:033,Player2,Bart
00:00:27:033,Player2,Bart
00:00:27:733,Player4,Patricio
00:00:27:733,Player4,Patricio
00:00:30:033,Player8,Steven
00:00:30:033,Player8,Steven
00:00:30:233,Player2,Bart
00:00:30:233,Player2,Bart
00:00:30:367,Player3,ReyHelado
00:00:30:367,Player3,ReyHelado
00:00:30:633,Player2,Bart
00:00:30:633,Player2,Bart
00:00:33:033,Player8,Steven
00:00:33:033,Player8,Steven
00:00:33:233,Player9,marceline
00:00:33:233,Player9,marceline
00:00:33:300,Player6,Ben10
00:00:33:300,Player6,Ben10
00:00:33:833,Player1,Bob
00:00:33:833,Player1,Bob
00:00:36:033,Player9,marceline
00:00:36:033,Player9,marceline
00:00:41:467,Player8,Steven
00:00:41:467,Player8,Steven
00:00:41:733,Player9,marceline
00:00:41:733,Player9,marceline
00:00:45:100,Player8,Steven
00:00:45:100,Player8,Steven
00:00:45:133,Player9,marceline
00:00:45:133,Player9,marceline
00:00:51:600,Player1,Bob
00:00:51:600,Player1,Bob
