Time,Winner,Nickname
00:00:00:000,Player7,ReyHelado
00:00:00:000,Player7,ReyHelado
00:00:00:700,Player8,Phineas
00:00:00:700,Player8,Phineas
00:00:04:200,Player6,Mordecai
00:00:04:200,Player6,Mordecai
00:00:04:267,Player8,Phineas
00:00:04:267,Player8,Phineas
00:00:04:333,Player6,Mordecai
00:00:04:333,Player6,Mordecai
00:00:04:567,Player8,Phineas
00:00:04:567,Player8,Phineas
00:00:04:700,Player6,Mordecai
00:00:04:700,Player6,Mordecai
00:00:04:733,Player9,Cartman
00:00:04:733,Player9,Cartman
00:00:04:800,Player8,Phineas
00:00:04:800,Player8,Phineas
00:00:04:867,Player6,Mordecai
00:00:04:867,Player6,Mordecai
00:00:04:900,Player7,ReyHelado
00:00:04:900,Player7,ReyHelado
00:00:04:933,Player8,Phineas
00:00:04:933,Player8,Phineas
00:00:05:000,Player9,Cartman
00:00:05:000,Player9,Cartman
00:00:05:033,Player7,ReyHelado
00:00:05:033,Player7,ReyHelado
00:00:05:067,Player6,Mordecai
00:00:05:067,Player6,Mordecai
00:00:05:100,Player8,Phineas
00:00:05:100,Player8,Phineas
00:00:06:433,Player6,Mordecai
00:00:06:433,Player6,Mordecai
00:00:06:800,Player8,Phineas
00:00:06:800,Player8,Phineas
00:00:07:567,Player6,Mordecai
00:00:07:567,Player6,Mordecai
00:00:09:700,Player8,Phineas
00:00:09:700,Player8,Phineas
00:00:12:033,Player6,Mordecai
00:00:12:033,Player6,Mordecai
00:00:12:200,Player9,Cartman
00:00:12:200,Player9,Cartman
00:00:12:400,Player8,Phineas
00:00:12:400,Player8,Phineas
00:00:15:033,Player2,Minion
00:00:15:033,Player2,Minion
00:00:15:133,Player8,Phineas
00:00:15:133,Player8,Phineas
00:00:15:433,Player2,Minion
00:00:15:433,Player2,Minion
00:00:18:100,Player8,Phineas
00:00:18:100,Player8,Phineas
00:00:18:833,Player3,Peter
00:00:18:833,Player3,Peter
00:00:19:167,Player8,Phineas
00:00:19:167,Player8,Phineas
00:00:21:033,Player5,marceline
00:00:21:033,Player5,marceline
00:00:26:033,Player7,ReyHelado
00:00:26:033,Player7,ReyHelado
00:00:26:367,Player5,marceline
00:00:26:367,Player5,marceline
00:00:30:133,Player7,ReyHelado
00:00:30:133,Player7,ReyHelado
00:00:31:067,Player5,marceline
00:00:31:067,Player5,marceline
00:00:31:533,Player7,ReyHelado
00:00:31:533,Player7,ReyHelado
00:00:32:100,Player5,marceline
00:00:32:100,Player5,marceline
00:00:32:200,Player7,ReyHelado
00:00:32:200,Player7,ReyHelado
00:00:40:867,Player5,marceline
00:00:40:867,Player5,marceline
00:00:42:700,Player8,Phineas
00:00:42:700,Player8,Phineas
00:00:43:967,Player1,Dipper
00:00:43:967,Player1,Dipper
00:00:45:633,Player8,Phineas
00:00:45:633,Player8,Phineas
00:00:46:133,Player1,Dipper
00:00:46:133,Player1,Dipper
