Time,Winner,Nickname
00:00:00:000,Player7,Mordecai
00:00:00:000,Player7,Mordecai
00:00:00:700,Player8,marceline
00:00:00:700,Player8,marceline
00:00:02:500,Player5,Finn
00:00:02:500,Player5,Finn
00:00:04:900,Player8,marceline
00:00:04:900,Player8,marceline
00:00:05:133,Player5,Finn
00:00:05:133,Player5,Finn
00:00:08:400,Player6,Naruto
00:00:08:400,Player6,Naruto
00:00:09:400,Player5,Finn
00:00:09:400,Player5,Finn
00:00:13:000,Player8,marceline
00:00:13:000,Player8,marceline
00:00:14:333,Player6,Naruto
00:00:14:333,Player6,Naruto
00:00:14:400,Player8,marceline
00:00:14:400,Player8,marceline
00:00:14:533,Player6,Naruto
00:00:14:533,Player6,Naruto
00:00:15:633,Player8,marceline
00:00:15:633,Player8,marceline
00:00:15:967,Player5,Finn
00:00:15:967,Player5,Finn
00:00:17:667,Player3,jake
00:00:17:667,Player3,jake
00:00:17:800,Player6,Naruto
00:00:17:800,Player6,Naruto
00:00:17:933,Player9,Rigby
00:00:17:933,Player9,Rigby
00:00:18:000,Player6,Naruto
00:00:18:000,Player6,Naruto
00:00:22:233,Player2,Bob
00:00:22:233,Player2,Bob
00:00:25:267,Player9,Rigby
00:00:25:267,Player9,Rigby
00:00:27:133,Player1,dulceprincesa
00:00:27:133,Player1,dulceprincesa
00:00:27:233,Player9,Rigby
00:00:27:233,Player9,Rigby
00:00:35:100,Player1,dulceprincesa
00:00:35:100,Player1,dulceprincesa
00:00:37:900,Player9,Rigby
00:00:37:900,Player9,Rigby
00:00:38:200,Player1,dulceprincesa
00:00:38:200,Player1,dulceprincesa
00:00:40:733,Player9,Rigby
00:00:40:733,Player9,Rigby
00:00:43:067,Player1,dulceprincesa
00:00:43:067,Player1,dulceprincesa
00:00:44:867,Player9,Rigby
00:00:44:867,Player9,Rigby
00:00:45:233,Player1,dulceprincesa
00:00:45:233,Player1,dulceprincesa
00:00:45:800,Player8,marceline
00:00:45:800,Player8,marceline
