Time,Winner,Nickname
00:00:00:000,Player7,Bart
00:00:00:000,Player7,Bart
00:00:03:867,Player8,Patricio
00:00:03:867,Player8,Patricio
00:00:04:200,Player7,Bart
00:00:04:200,Player7,Bart
00:00:05:600,Player8,Patricio
00:00:05:600,Player8,Patricio
00:00:06:000,Player7,Bart
00:00:06:000,Player7,Bart
00:00:06:333,Player8,Patricio
00:00:06:333,Player8,Patricio
00:00:07:100,Player7,Bart
00:00:07:100,Player7,Bart
00:00:07:133,Player8,Patricio
00:00:07:133,Player8,Patricio
00:00:07:733,Player7,Bart
00:00:07:733,Player7,Bart
00:00:09:433,Player8,Patricio
00:00:09:433,Player8,Patricio
00:00:10:067,Player2,jake
00:00:10:067,Player2,jake
00:00:11:067,Player7,Bart
00:00:11:067,Player7,Bart
00:00:15:933,Player9,drdoof
00:00:15:933,Player9,drdoof
00:00:17:767,Player8,Patricio
00:00:17:767,Player8,Patricio
00:00:17:800,Player5,Shrek
00:00:17:800,Player5,Shrek
00:00:18:000,Player2,jake
00:00:18:000,Player2,jake
00:00:19:600,Player5,Shrek
00:00:19:600,Player5,Shrek
00:00:22:667,Player6,Finn
00:00:22:667,Player6,Finn
00:00:22:733,Player5,Shrek
00:00:22:733,Player5,Shrek
00:00:23:500,Player6,Finn
00:00:23:500,Player6,Finn
00:00:25:433,Player8,Patricio
00:00:25:433,Player8,Patricio
00:00:34:567,Player6,Finn
00:00:34:567,Player6,Finn
00:00:42:367,Player7,Bart
00:00:42:367,Player7,Bart
00:00:42:433,Player6,Finn
00:00:42:433,Player6,Finn
00:00:44:433,Player7,Bart
00:00:44:433,Player7,Bart
00:00:44:933,Player4,Calamardo
00:00:44:933,Player4,Calamardo
00:00:47:667,Player1,Rigby
00:00:47:667,Player1,Rigby
00:00:48:367,Player3,Bob
00:00:48:367,Player3,Bob
