Time,Winner,Nickname
00:00:00:000,Player7,marceline
00:00:00:000,Player7,marceline
00:00:03:033,Player6,marceline
00:00:03:033,Player6,marceline
00:00:06:033,Player9,Shrek
00:00:06:033,Player9,Shrek
00:00:06:100,Player1,Shrek
00:00:06:100,Player1,Shrek
00:00:06:300,Player9,Shrek
00:00:06:300,Player9,Shrek
00:00:06:367,Player5,Shrek
00:00:06:367,Player5,Shrek
00:00:06:433,Player7,marceline
00:00:06:433,Player7,marceline
00:00:06:533,Player5,Shrek
00:00:06:533,Player5,Shrek
00:00:09:033,Player8,marceline
00:00:09:033,Player8,marceline
00:00:09:067,Player2,marceline
00:00:09:067,Player2,marceline
00:00:09:200,Player8,marceline
00:00:09:200,Player8,marceline
00:00:09:400,Player9,Shrek
00:00:09:400,Player9,Shrek
00:00:09:967,Player2,marceline
00:00:09:967,Player2,marceline
00:00:12:033,Player9,Shrek
00:00:12:033,Player9,Shrek
00:00:23:667,Player2,marceline
00:00:23:667,Player2,marceline
00:00:24:000,Player9,Shrek
00:00:24:000,Player9,Shrek
00:00:24:267,Player6,marceline
00:00:24:267,Player6,marceline
00:00:24:433,Player9,Shrek
00:00:24:433,Player9,Shrek
00:00:24:933,Player6,marceline
00:00:24:933,Player6,marceline
00:00:27:700,Player5,Shrek
00:00:27:700,Player5,Shrek
00:00:28:000,Player3,marceline
00:00:28:000,Player3,marceline
00:00:30:033,Player5,Shrek
00:00:30:033,Player5,Shrek
00:00:30:200,Player2,marceline
00:00:30:200,Player2,marceline
00:00:30:267,Player9,Shrek
00:00:30:267,Player9,Shrek
00:00:33:033,Player2,marceline
00:00:33:033,Player2,marceline
00:00:33:167,Player8,marceline
00:00:33:167,Player8,marceline
00:00:36:100,Player5,Shrek
00:00:36:100,Player5,Shrek
00:00:45:667,Player7,marceline
00:00:45:667,Player7,marceline
