Time,Winner,Nickname
00:00:00:000,Player7,jake
00:00:00:000,Player7,jake
00:00:00:833,Player8,Finn
00:00:00:833,Player8,Finn
00:00:01:700,Player9,Bob
00:00:01:700,Player9,Bob
00:00:03:900,Player6,Naruto
00:00:03:900,Player6,Naruto
00:00:04:100,Player9,Bob
00:00:04:100,Player9,Bob
00:00:04:300,Player6,Naruto
00:00:04:300,Player6,Naruto
00:00:04:367,Player9,Bob
00:00:04:367,Player9,Bob
00:00:04:500,Player6,Naruto
00:00:04:500,Player6,Naruto
00:00:04:533,Player9,Bob
00:00:04:533,Player9,Bob
00:00:04:733,Player6,Naruto
00:00:04:733,Player6,Naruto
00:00:04:800,Player9,Bob
00:00:04:800,Player9,Bob
00:00:04:900,Player6,Naruto
00:00:04:900,Player6,Naruto
00:00:04:967,Player9,Bob
00:00:04:967,Player9,Bob
00:00:05:033,Player7,jake
00:00:05:033,Player7,jake
00:00:05:100,Player6,Naruto
00:00:05:100,Player6,Naruto
00:00:07:100,Player7,jake
00:00:07:100,Player7,jake
00:00:07:300,Player6,Naruto
00:00:07:300,Player6,Naruto
00:00:07:567,Player7,jake
00:00:07:567,Player7,jake
00:00:07:600,Player6,Naruto
00:00:07:600,Player6,Naruto
00:00:11:967,Player7,jake
00:00:11:967,Player7,jake
00:00:12:233,Player6,Naruto
00:00:12:233,Player6,Naruto
00:00:12:767,Player9,Bob
00:00:12:767,Player9,Bob
00:00:12:800,Player6,Naruto
00:00:12:800,Player6,Naruto
00:00:13:100,Player7,jake
00:00:13:100,Player7,jake
00:00:13:133,Player6,Naruto
00:00:13:133,Player6,Naruto
00:00:13:567,Player7,jake
00:00:13:567,Player7,jake
00:00:13:633,Player6,Naruto
00:00:13:633,Player6,Naruto
00:00:14:933,Player2,Patricio
00:00:14:933,Player2,Patricio
00:00:15:000,Player6,Naruto
00:00:15:000,Player6,Naruto
00:00:15:133,Player2,Patricio
00:00:15:133,Player2,Patricio
00:00:15:400,Player6,Naruto
00:00:15:400,Player6,Naruto
00:00:15:833,Player2,Patricio
00:00:15:833,Player2,Patricio
00:00:18:100,Player7,jake
00:00:18:100,Player7,jake
00:00:18:500,Player6,Naruto
00:00:18:500,Player6,Naruto
00:00:19:000,Player9,Bob
00:00:19:000,Player9,Bob
00:00:20:733,Player6,Naruto
00:00:20:733,Player6,Naruto
00:00:20:767,Player9,Bob
00:00:20:767,Player9,Bob
00:00:21:033,Player6,Naruto
00:00:21:033,Player6,Naruto
00:00:21:667,Player2,Patricio
00:00:21:667,Player2,Patricio
00:00:23:700,Player6,Naruto
00:00:23:700,Player6,Naruto
00:00:24:200,Player2,Patricio
00:00:24:200,Player2,Patricio
00:00:30:667,Player7,jake
00:00:30:667,Player7,jake
00:00:32:733,Player9,Bob
00:00:32:733,Player9,Bob
00:00:33:100,Player7,jake
00:00:33:100,Player7,jake
00:00:37:200,Player9,Bob
00:00:37:200,Player9,Bob
00:00:37:400,Player2,Patricio
00:00:37:400,Player2,Patricio
00:00:38:900,Player6,Naruto
00:00:38:900,Player6,Naruto
00:00:41:900,Player3,marceline
00:00:41:900,Player3,marceline
00:00:42:100,Player6,Naruto
00:00:42:100,Player6,Naruto
00:00:42:467,Player7,jake
00:00:42:467,Player7,jake
00:00:43:000,Player3,marceline
00:00:43:000,Player3,marceline
00:00:48:300,Player8,Finn
00:00:48:300,Player8,Finn
