Time,Winner,Nickname
00:00:00:000,Player7,Shrek
00:00:00:000,Player7,Shrek
00:00:03:033,Player9,Dipper
00:00:03:033,Player9,Dipper
00:00:03:100,Player3,Shrek
00:00:03:100,Player3,Shrek
00:00:06:033,Player6,Dipper
00:00:06:033,Player6,Dipper
00:00:06:067,Player4,Shrek
00:00:06:067,Player4,Shrek
00:00:06:167,Player6,Dipper
00:00:06:167,Player6,Dipper
00:00:06:700,Player7,Shrek
00:00:06:700,Player7,Shrek
00:00:07:600,Player4,Shrek
00:00:07:600,Player4,Shrek
00:00:07:733,Player7,Shrek
00:00:07:733,Player7,Shrek
00:00:08:333,Player4,Shrek
00:00:08:333,Player4,Shrek
00:00:08:500,Player7,Shrek
00:00:08:500,Player7,Shrek
00:00:08:700,Player4,Shrek
00:00:08:700,Player4,Shrek
00:00:09:033,Player7,Shrek
00:00:09:033,Player7,Shrek
00:00:09:567,Player2,Shrek
00:00:09:567,Player2,Shrek
00:00:10:000,Player5,Dipper
00:00:10:000,Player5,Dipper
00:00:11:967,Player7,Shrek
00:00:11:967,Player7,Shrek
00:00:12:167,Player5,Dipper
00:00:12:167,Player5,Dipper
00:00:13:567,Player7,Shrek
00:00:13:567,Player7,Shrek
00:00:15:800,Player5,Dipper
00:00:15:800,Player5,Dipper
00:00:17:900,Player7,Shrek
00:00:17:900,Player7,Shrek
00:00:17:933,Player5,Dipper
00:00:17:933,Player5,Dipper
00:00:19:300,Player7,Shrek
00:00:19:300,Player7,Shrek
00:00:19:500,Player5,Dipper
00:00:19:500,Player5,Dipper
00:00:19:867,Player7,Shrek
00:00:19:867,Player7,Shrek
00:00:20:000,Player5,Dipper
00:00:20:000,Player5,Dipper
00:00:20:133,Player7,Shrek
00:00:20:133,Player7,Shrek
00:00:20:200,Player6,Dipper
00:00:20:200,Player6,Dipper
00:00:20:300,Player7,Shrek
00:00:20:300,Player7,Shrek
00:00:20:800,Player2,Shrek
00:00:20:800,Player2,Shrek
00:00:23:300,Player4,Shrek
00:00:23:300,Player4,Shrek
00:00:23:533,Player7,Shrek
00:00:23:533,Player7,Shrek
00:00:24:133,Player4,Shrek
00:00:24:133,Player4,Shrek
00:00:24:200,Player2,Shrek
00:00:24:200,Player2,Shrek
00:00:24:267,Player5,Dipper
00:00:24:267,Player5,Dipper
00:00:24:300,Player2,Shrek
00:00:24:300,Player2,Shrek
00:00:24:500,Player3,Shrek
00:00:24:500,Player3,Shrek
00:00:24:667,Player2,Shrek
00:00:24:667,Player2,Shrek
00:00:26:667,Player5,Dipper
00:00:26:667,Player5,Dipper
00:00:27:033,Player2,Shrek
00:00:27:033,Player2,Shrek
00:00:27:333,Player1,Dipper
00:00:27:333,Player1,Dipper
00:00:27:667,Player7,Shrek
00:00:27:667,Player7,Shrek
00:00:30:067,Player4,Shrek
00:00:30:067,Player4,Shrek
00:00:30:133,Player1,Dipper
00:00:30:133,Player1,Dipper
00:00:33:033,Player3,Shrek
00:00:33:033,Player3,Shrek
00:00:33:067,Player7,Shrek
00:00:33:067,Player7,Shrek
00:00:35:833,Player8,Dipper
00:00:35:833,Player8,Dipper
00:00:36:333,Player5,Dipper
00:00:36:333,Player5,Dipper
00:00:36:467,Player8,Dipper
00:00:36:467,Player8,Dipper
00:00:37:233,Player5,Dipper
00:00:37:233,Player5,Dipper
00:00:38:233,Player8,Dipper
00:00:38:233,Player8,Dipper
00:00:43:067,Player5,Dipper
00:00:43:067,Player5,Dipper
00:00:46:333,Player6,Dipper
00:00:46:333,Player6,Dipper
00:00:47:733,Player5,Dipper
00:00:47:733,Player5,Dipper
00:00:48:467,Player8,Dipper
00:00:48:467,Player8,Dipper
00:00:49:300,Player5,Dipper
00:00:49:300,Player5,Dipper
00:00:51:433,Player8,Dipper
00:00:51:433,Player8,Dipper
00:00:53:200,Player2,Shrek
00:00:53:200,Player2,Shrek
