Time,Winner,Nickname
00:00:00:000,Player7,Steven
00:00:00:000,Player7,Steven
00:00:03:033,Player6,Naruto
00:00:03:033,Player6,Naruto
00:00:03:233,Player3,Patricio
00:00:03:233,Player3,Patricio
00:00:06:033,Player9,Calamardo
00:00:06:033,Player9,Calamardo
00:00:06:100,Player4,Peter
00:00:06:100,Player4,Peter
00:00:06:200,Player9,Calamardo
00:00:06:200,Player9,Calamardo
00:00:09:033,Player8,BMO
00:00:09:033,Player8,BMO
00:00:09:067,Player5,drdoof
00:00:09:067,Player5,drdoof
00:00:09:167,Player8,BMO
00:00:09:167,Player8,BMO
00:00:09:367,Player6,Naruto
00:00:09:367,Player6,Naruto
00:00:15:700,Player5,drdoof
00:00:15:700,Player5,drdoof
00:00:16:100,Player6,Naruto
00:00:16:100,Player6,Naruto
00:00:16:300,Player5,drdoof
00:00:16:300,Player5,drdoof
00:00:16:533,Player8,BMO
00:00:16:533,Player8,BMO
00:00:16:767,Player5,drdoof
00:00:16:767,Player5,drdoof
00:00:19:733,Player8,BMO
00:00:19:733,Player8,BMO
00:00:19:967,Player5,drdoof
00:00:19:967,Player5,drdoof
00:00:21:200,Player8,BMO
00:00:21:200,Player8,BMO
00:00:21:367,Player5,drdoof
00:00:21:367,Player5,drdoof
00:00:21:500,Player8,BMO
00:00:21:500,Player8,BMO
00:00:24:233,Player6,Naruto
00:00:24:233,Player6,Naruto
00:00:24:300,Player8,BMO
00:00:24:300,Player8,BMO
00:00:24:500,Player9,Calamardo
00:00:24:500,Player9,Calamardo
00:00:27:100,Player8,BMO
00:00:27:100,Player8,BMO
00:00:28:267,Player5,drdoof
00:00:28:267,Player5,drdoof
00:00:30:100,Player3,Patricio
00:00:30:100,Player3,Patricio
00:00:30:233,Player9,Calamardo
00:00:30:233,Player9,Calamardo
00:00:30:300,Player6,Naruto
00:00:30:300,Player6,Naruto
00:00:31:300,Player3,Patricio
00:00:31:300,Player3,Patricio
00:00:33:033,Player9,Calamardo
00:00:33:033,Player9,Calamardo
00:00:33:333,Player8,BMO
00:00:33:333,Player8,BMO
00:00:33:800,Player9,Calamardo
00:00:33:800,Player9,Calamardo
00:00:34:133,Player8,BMO
00:00:34:133,Player8,BMO
00:00:34:600,Player5,drdoof
00:00:34:600,Player5,drdoof
00:00:34:767,Player8,BMO
00:00:34:767,Player8,BMO
00:00:36:133,Player5,drdoof
00:00:36:133,Player5,drdoof
00:00:47:633,Player9,Calamardo
00:00:47:633,Player9,Calamardo
00:00:53:267,Player5,drdoof
00:00:53:267,Player5,drdoof
00:00:53:767,Player9,Calamardo
00:00:53:767,Player9,Calamardo
