Time,Winner,Nickname
00:00:00:000,Player7,Mordecai
00:00:00:000,Player7,Mordecai
00:00:03:033,Player6,jake
00:00:03:033,Player6,jake
00:00:06:033,Player9,Naruto
00:00:06:033,Player9,Naruto
00:00:06:100,Player4,Rigby
00:00:06:100,Player4,Rigby
00:00:06:533,Player1,Phineas
00:00:06:533,Player1,Phineas
00:00:06:700,Player4,Rigby
00:00:06:700,Player4,Rigby
00:00:09:033,Player1,Phineas
00:00:09:033,Player1,Phineas
00:00:09:067,Player2,Steven
00:00:09:067,Player2,Steven
00:00:09:133,Player8,Bob
00:00:09:133,Player8,Bob
00:00:15:400,Player2,Steven
00:00:15:400,Player2,Steven
00:00:18:633,Player6,jake
00:00:18:633,Player6,jake
00:00:20:500,Player8,Bob
00:00:20:500,Player8,Bob
00:00:21:633,Player6,jake
00:00:21:633,Player6,jake
00:00:21:700,Player8,Bob
00:00:21:700,Player8,Bob
00:00:23:333,Player6,jake
00:00:23:333,Player6,jake
00:00:24:200,Player2,Steven
00:00:24:200,Player2,Steven
00:00:24:367,Player6,jake
00:00:24:367,Player6,jake
00:00:24:500,Player8,Bob
00:00:24:500,Player8,Bob
00:00:25:067,Player2,Steven
00:00:25:067,Player2,Steven
00:00:27:067,Player8,Bob
00:00:27:067,Player8,Bob
00:00:27:800,Player6,jake
00:00:27:800,Player6,jake
00:00:28:333,Player7,Mordecai
00:00:28:333,Player7,Mordecai
00:00:30:033,Player5,Minion
00:00:30:033,Player5,Minion
00:00:30:133,Player8,Bob
00:00:30:133,Player8,Bob
00:00:33:033,Player9,Naruto
00:00:33:033,Player9,Naruto
00:00:36:067,Player3,Finn
00:00:36:067,Player3,Finn
00:00:36:767,Player9,Naruto
00:00:36:767,Player9,Naruto
00:00:40:267,Player3,Finn
00:00:40:267,Player3,Finn
00:00:41:067,Player5,Minion
00:00:41:067,Player5,Minion
00:00:41:400,Player3,Finn
00:00:41:400,Player3,Finn
00:00:42:900,Player5,Minion
00:00:42:900,Player5,Minion
00:00:43:400,Player3,Finn
00:00:43:400,Player3,Finn
00:00:51:400,Player4,Rigby
00:00:51:400,Player4,Rigby
00:00:51:900,Player9,Naruto
00:00:51:900,Player9,Naruto
