Time,Winner,Nickname
00:00:00:000,Player7,Finn
00:00:00:000,Player7,Finn
00:00:00:767,Player9,Naruto
00:00:00:800,Player9,Naruto
00:00:02:500,Player8,dulceprincesa
00:00:02:533,Player8,dulceprincesa
00:00:03:500,Player9,Naruto
00:00:03:533,Player9,Naruto
00:00:03:833,Player5,Shrek
00:00:03:867,Player5,Shrek
00:00:03:900,Player9,Naruto
00:00:03:933,Player9,Naruto
00:00:07:033,Player3,Patricio
00:00:07:067,Player3,Patricio
00:00:07:800,Player9,Naruto
00:00:07:833,Player9,Naruto
00:00:10:133,Player3,Patricio
00:00:10:167,Player3,Patricio
00:00:10:267,Player9,Naruto
00:00:10:300,Player9,Naruto
00:00:11:567,Player3,Patricio
00:00:11:600,Player3,Patricio
00:00:11:800,Player9,Naruto
00:00:11:833,Player9,Naruto
00:00:12:367,Player5,Shrek
00:00:12:400,Player5,Shrek
00:00:15:233,Player7,Finn
00:00:15:267,Player7,Finn
00:00:15:433,Player5,Shrek
00:00:15:467,Player5,Shrek
00:00:16:600,Player2,marceline
00:00:16:633,Player2,marceline
00:00:17:400,Player9,Naruto
00:00:17:433,Player9,Naruto
00:00:18:267,Player7,Finn
00:00:18:300,Player7,Finn
00:00:20:867,Player5,Shrek
00:00:20:900,Player5,Shrek
00:00:21:100,Player7,Finn
00:00:21:133,Player7,Finn
00:00:21:167,Player5,Shrek
00:00:21:200,Player5,Shrek
00:00:28:900,Player7,Finn
00:00:28:933,Player7,Finn
00:00:29:300,Player5,Shrek
00:00:29:333,Player5,Shrek
00:00:30:400,Player7,Finn
00:00:30:433,Player7,Finn
00:00:30:800,Player5,Shrek
00:00:30:833,Player5,Shrek
00:00:31:900,Player7,Finn
00:00:31:933,Player7,Finn
00:00:31:933,Player5,Shrek
00:00:31:967,Player5,Shrek
00:00:32:100,Player7,Finn
00:00:32:133,Player7,Finn
00:00:32:267,Player5,Shrek
00:00:32:300,Player5,Shrek
