Time,Winner,Nickname
00:00:00:000,Player7,Ibai
00:00:00:000,Player7,Ibai
00:00:00:867,Player8,Rubius
00:00:00:867,Player8,Rubius
00:00:01:800,Player9,Willyrex
00:00:01:800,Player9,Willyrex
00:00:04:300,Player5,Rubius
00:00:04:300,Player5,Rubius
00:00:04:333,Player9,Willyrex
00:00:04:333,Player9,Willyrex
00:00:04:667,Player5,Rubius
00:00:04:667,Player5,Rubius
00:00:04:733,Player9,Willyrex
00:00:04:733,Player9,Willyrex
00:00:04:767,Player5,Rubius
00:00:04:767,Player5,Rubius
00:00:04:800,Player9,Willyrex
00:00:04:800,Player9,Willyrex
00:00:04:867,Player5,Rubius
00:00:04:867,Player5,Rubius
00:00:04:900,Player9,Willyrex
00:00:04:900,Player9,Willyrex
00:00:04:933,Player3,Ibai
00:00:04:933,Player3,Ibai
00:00:04:967,Player9,Willyrex
00:00:04:967,Player9,Willyrex
00:00:05:033,Player3,Ibai
00:00:05:033,Player3,Ibai
00:00:05:067,Player5,Rubius
00:00:05:067,Player5,Rubius
00:00:05:100,Player9,Willyrex
00:00:05:100,Player9,Willyrex
00:00:05:167,Player3,Ibai
00:00:05:167,Player3,Ibai
00:00:05:200,Player9,Willyrex
00:00:05:200,Player9,Willyrex
00:00:05:267,Player5,Rubius
00:00:05:267,Player5,Rubius
00:00:05:333,Player3,Ibai
00:00:05:333,Player3,Ibai
00:00:05:367,Player5,Rubius
00:00:05:367,Player5,Rubius
00:00:05:433,Player3,Ibai
00:00:05:433,Player3,Ibai
00:00:05:467,Player5,Rubius
00:00:05:467,Player5,Rubius
00:00:05:533,Player3,Ibai
00:00:05:533,Player3,Ibai
00:00:05:567,Player5,Rubius
00:00:05:567,Player5,Rubius
00:00:05:633,Player3,Ibai
00:00:05:633,Player3,Ibai
00:00:05:833,Player9,Willyrex
00:00:05:833,Player9,Willyrex
00:00:05:900,Player1,Auronplay
00:00:05:900,Player1,Auronplay
00:00:06:000,Player9,Willyrex
00:00:06:000,Player9,Willyrex
00:00:06:400,Player3,Ibai
00:00:06:400,Player3,Ibai
00:00:07:233,Player5,Rubius
00:00:07:233,Player5,Rubius
00:00:07:300,Player3,Ibai
00:00:07:300,Player3,Ibai
00:00:10:033,Player5,Rubius
00:00:10:033,Player5,Rubius
00:00:10:267,Player3,Ibai
00:00:10:267,Player3,Ibai
00:00:12:767,Player5,Rubius
00:00:12:767,Player5,Rubius
00:00:13:167,Player3,Ibai
00:00:13:167,Player3,Ibai
00:00:15:200,Player5,Rubius
00:00:15:200,Player5,Rubius
00:00:15:333,Player1,Auronplay
00:00:15:333,Player1,Auronplay
00:00:15:633,Player5,Rubius
00:00:15:633,Player5,Rubius
00:00:15:667,Player1,Auronplay
00:00:15:667,Player1,Auronplay
00:00:18:133,Player5,Rubius
00:00:18:133,Player5,Rubius
00:00:18:967,Player9,Willyrex
00:00:18:967,Player9,Willyrex
00:00:21:033,Player4,Vegetta777
00:00:21:033,Player4,Vegetta777
00:00:21:067,Player8,Rubius
00:00:21:067,Player8,Rubius
00:00:21:200,Player1,Auronplay
00:00:21:200,Player1,Auronplay
00:00:22:200,Player8,Rubius
00:00:22:200,Player8,Rubius
00:00:24:100,Player1,Auronplay
00:00:24:100,Player1,Auronplay
00:00:27:700,Player8,Rubius
00:00:27:700,Player8,Rubius
00:00:28:167,Player1,Auronplay
00:00:28:167,Player1,Auronplay
00:00:28:800,Player8,Rubius
00:00:28:800,Player8,Rubius
00:00:32:167,Player7,Ibai
00:00:32:167,Player7,Ibai
00:00:32:300,Player8,Rubius
00:00:32:300,Player8,Rubius
00:00:41:067,Player3,Ibai
00:00:41:067,Player3,Ibai
00:00:43:733,Player2,Vegetta777
00:00:43:733,Player2,Vegetta777
