Time,Winner,Nickname
00:00:00:000,Player7,Gokú
00:00:00:000,Player7,Gokú
00:00:00:833,Player8,Shrek
00:00:00:833,Player8,Shrek
00:00:01:700,Player9,Finn
00:00:01:700,Player9,Finn
00:00:03:267,Player4,Bob
00:00:03:267,Player4,Bob
00:00:03:400,Player9,Finn
00:00:03:400,Player9,Finn
00:00:03:800,Player4,Bob
00:00:03:800,Player4,Bob
00:00:04:067,Player6,drdoof
00:00:04:067,Player6,drdoof
00:00:04:133,Player4,Bob
00:00:04:133,Player4,Bob
00:00:04:200,Player6,drdoof
00:00:04:200,Player6,drdoof
00:00:04:233,Player9,Finn
00:00:04:233,Player9,Finn
00:00:04:267,Player1,Mordecai
00:00:04:267,Player1,Mordecai
00:00:04:300,Player6,drdoof
00:00:04:300,Player6,drdoof
00:00:04:500,Player9,Finn
00:00:04:500,Player9,Finn
00:00:04:600,Player6,drdoof
00:00:04:600,Player6,drdoof
00:00:04:633,Player4,Bob
00:00:04:633,Player4,Bob
00:00:04:733,Player9,Finn
00:00:04:733,Player9,Finn
00:00:04:767,Player6,drdoof
00:00:04:767,Player6,drdoof
00:00:04:800,Player4,Bob
00:00:04:800,Player4,Bob
00:00:04:867,Player9,Finn
00:00:04:867,Player9,Finn
00:00:04:933,Player6,drdoof
00:00:04:933,Player6,drdoof
00:00:05:033,Player9,Finn
00:00:05:033,Player9,Finn
00:00:06:433,Player6,drdoof
00:00:06:433,Player6,drdoof
00:00:09:433,Player9,Finn
00:00:09:433,Player9,Finn
00:00:09:567,Player6,drdoof
00:00:09:567,Player6,drdoof
00:00:13:967,Player9,Finn
00:00:13:967,Player9,Finn
00:00:15:533,Player6,drdoof
00:00:15:533,Player6,drdoof
00:00:18:033,Player9,Finn
00:00:18:033,Player9,Finn
00:00:18:467,Player1,Mordecai
00:00:18:467,Player1,Mordecai
00:00:18:700,Player4,Bob
00:00:18:700,Player4,Bob
00:00:21:033,Player9,Finn
00:00:21:033,Player9,Finn
00:00:31:333,Player1,Mordecai
00:00:31:333,Player1,Mordecai
00:00:40:933,Player8,Shrek
00:00:40:933,Player8,Shrek
00:00:42:067,Player7,Gokú
00:00:42:067,Player7,Gokú
00:00:50:567,Player1,Mordecai
00:00:50:567,Player1,Mordecai
00:00:53:300,Player2,Naruto
00:00:53:300,Player2,Naruto
00:00:53:400,Player1,Mordecai
00:00:53:400,Player1,Mordecai
