Time,Winner,Nickname
00:00:00:000,Player7,dulceprincesa
00:00:00:000,Player7,dulceprincesa
00:00:01:867,Player9,drdoof
00:00:01:867,Player9,drdoof
00:00:02:100,Player7,dulceprincesa
00:00:02:100,Player7,dulceprincesa
00:00:05:433,Player8,jake
00:00:05:433,Player8,jake
00:00:05:700,Player7,dulceprincesa
00:00:05:700,Player7,dulceprincesa
00:00:06:133,Player8,jake
00:00:06:133,Player8,jake
00:00:07:600,Player7,dulceprincesa
00:00:07:600,Player7,dulceprincesa
00:00:08:633,Player1,Bart
00:00:08:633,Player1,Bart
00:00:09:167,Player7,dulceprincesa
00:00:09:167,Player7,dulceprincesa
00:00:14:933,Player8,jake
00:00:14:933,Player8,jake
00:00:17:400,Player5,Mordecai
00:00:17:400,Player5,Mordecai
00:00:17:433,Player8,jake
00:00:17:433,Player8,jake
00:00:17:500,Player5,Mordecai
00:00:17:500,Player5,Mordecai
00:00:18:467,Player4,marceline
00:00:18:467,Player4,marceline
00:00:18:700,Player5,Mordecai
00:00:18:700,Player5,Mordecai
00:00:20:133,Player7,dulceprincesa
00:00:20:133,Player7,dulceprincesa
00:00:21:633,Player1,Bart
00:00:21:633,Player1,Bart
00:00:23:000,Player5,Mordecai
00:00:23:000,Player5,Mordecai
00:00:25:100,Player7,dulceprincesa
00:00:25:100,Player7,dulceprincesa
00:00:29:467,Player5,Mordecai
00:00:29:467,Player5,Mordecai
00:00:29:567,Player7,dulceprincesa
00:00:29:567,Player7,dulceprincesa
00:00:34:433,Player5,Mordecai
00:00:34:433,Player5,Mordecai
00:00:34:733,Player7,dulceprincesa
00:00:34:733,Player7,dulceprincesa
00:00:40:600,Player8,jake
00:00:40:600,Player8,jake
00:00:43:900,Player5,Mordecai
00:00:43:900,Player5,Mordecai
00:00:44:933,Player8,jake
00:00:44:933,Player8,jake
00:00:46:000,Player5,Mordecai
00:00:46:000,Player5,Mordecai
