Time,Winner,Nickname
00:00:00:000,Player7,Finn
00:00:00:000,Player7,Finn
00:00:03:033,Player6,Darwin
00:00:03:033,Player6,Darwin
00:00:03:500,Player3,Gru
00:00:03:500,Player3,Gru
00:00:06:033,Player6,Darwin
00:00:06:033,Player6,Darwin
00:00:06:100,Player1,jake
00:00:06:100,Player1,jake
00:00:06:300,Player6,Darwin
00:00:06:300,Player6,Darwin
00:00:06:700,Player4,Rigby
00:00:06:700,Player4,Rigby
00:00:07:233,Player1,jake
00:00:07:233,Player1,jake
00:00:09:067,Player2,Shrek
00:00:09:067,Player2,Shrek
00:00:09:167,Player5,Naruto
00:00:09:167,Player5,Naruto
00:00:09:333,Player9,Mordecai
00:00:09:333,Player9,Mordecai
00:00:12:167,Player5,Naruto
00:00:12:167,Player5,Naruto
00:00:24:300,Player7,Finn
00:00:24:300,Player7,Finn
00:00:24:700,Player1,jake
00:00:24:700,Player1,jake
00:00:27:067,Player7,Finn
00:00:27:067,Player7,Finn
00:00:27:100,Player9,Mordecai
00:00:27:100,Player9,Mordecai
00:00:30:033,Player1,jake
00:00:30:033,Player1,jake
00:00:30:067,Player7,Finn
00:00:30:067,Player7,Finn
00:00:30:400,Player4,Rigby
00:00:30:400,Player4,Rigby
00:00:30:633,Player1,jake
00:00:30:633,Player1,jake
00:00:33:033,Player7,Finn
00:00:33:033,Player7,Finn
00:00:37:300,Player8,drdoof
00:00:37:300,Player8,drdoof
00:00:37:833,Player7,Finn
00:00:37:833,Player7,Finn
00:00:38:633,Player8,drdoof
00:00:38:633,Player8,drdoof
00:00:39:900,Player7,Finn
00:00:39:900,Player7,Finn
00:00:40:467,Player2,Shrek
00:00:40:467,Player2,Shrek
00:00:40:800,Player7,Finn
00:00:40:800,Player7,Finn
00:00:41:000,Player2,Shrek
00:00:41:000,Player2,Shrek
00:00:41:200,Player7,Finn
00:00:41:200,Player7,Finn
00:00:41:433,Player2,Shrek
00:00:41:433,Player2,Shrek
00:00:43:467,Player7,Finn
00:00:43:467,Player7,Finn
00:00:44:033,Player2,Shrek
00:00:44:033,Player2,Shrek
00:00:44:200,Player7,Finn
00:00:44:200,Player7,Finn
00:00:47:300,Player6,Darwin
00:00:47:300,Player6,Darwin
00:00:47:633,Player7,Finn
00:00:47:633,Player7,Finn
00:00:48:200,Player6,Darwin
00:00:48:200,Player6,Darwin
00:00:48:300,Player7,Finn
00:00:48:300,Player7,Finn
00:00:48:600,Player6,Darwin
00:00:48:600,Player6,Darwin
00:00:49:867,Player2,Shrek
00:00:49:867,Player2,Shrek
00:00:50:300,Player6,Darwin
00:00:50:300,Player6,Darwin
