Time,Winner,Nickname
00:00:00:000,Player7,Rigby
00:00:00:000,Player7,Rigby
00:00:03:033,Player6,Rigby
00:00:03:033,Player6,Rigby
00:00:03:300,Player3,Rigby
00:00:03:300,Player3,Rigby
00:00:06:033,Player9,Rigby
00:00:06:033,Player9,Rigby
00:00:06:133,Player1,Rigby
00:00:06:133,Player1,Rigby
00:00:06:300,Player9,Rigby
00:00:06:300,Player9,Rigby
00:00:06:867,Player7,Rigby
00:00:06:867,Player7,Rigby
00:00:07:200,Player1,Rigby
00:00:07:200,Player1,Rigby
00:00:09:033,Player4,Rigby
00:00:09:033,Player4,Rigby
00:00:09:067,Player2,Rigby
00:00:09:067,Player2,Rigby
00:00:09:167,Player9,Rigby
00:00:09:167,Player9,Rigby
00:00:12:933,Player4,Rigby
00:00:12:933,Player4,Rigby
00:00:13:000,Player9,Rigby
00:00:13:000,Player9,Rigby
00:00:19:700,Player4,Rigby
00:00:19:700,Player4,Rigby
00:00:20:133,Player9,Rigby
00:00:20:133,Player9,Rigby
00:00:24:100,Player4,Rigby
00:00:24:100,Player4,Rigby
00:00:24:200,Player9,Rigby
00:00:24:200,Player9,Rigby
00:00:24:233,Player4,Rigby
00:00:24:233,Player4,Rigby
00:00:24:667,Player6,Rigby
00:00:24:667,Player6,Rigby
00:00:27:100,Player4,Rigby
00:00:27:100,Player4,Rigby
00:00:27:267,Player9,Rigby
00:00:27:267,Player9,Rigby
00:00:30:033,Player4,Rigby
00:00:30:033,Player4,Rigby
00:00:30:733,Player6,Rigby
00:00:30:733,Player6,Rigby
00:00:30:933,Player1,Rigby
00:00:30:933,Player1,Rigby
00:00:33:033,Player4,Rigby
00:00:33:033,Player4,Rigby
00:00:33:267,Player8,Rigby
00:00:33:267,Player8,Rigby
00:00:33:867,Player9,Rigby
00:00:33:867,Player9,Rigby
00:00:36:167,Player8,Rigby
00:00:36:167,Player8,Rigby
00:00:36:900,Player7,Rigby
00:00:36:900,Player7,Rigby
00:00:38:033,Player8,Rigby
00:00:38:033,Player8,Rigby
00:00:39:200,Player7,Rigby
00:00:39:200,Player7,Rigby
00:00:39:233,Player8,Rigby
00:00:39:233,Player8,Rigby
00:00:42:367,Player7,Rigby
00:00:42:367,Player7,Rigby
00:00:42:667,Player8,Rigby
00:00:42:667,Player8,Rigby
00:00:42:700,Player1,Rigby
00:00:42:700,Player1,Rigby
00:00:42:733,Player8,Rigby
00:00:42:733,Player8,Rigby
00:00:43:800,Player7,Rigby
00:00:43:800,Player7,Rigby
00:00:49:700,Player4,Rigby
00:00:49:700,Player4,Rigby
00:00:51:200,Player8,Rigby
00:00:51:200,Player8,Rigby
00:00:51:667,Player4,Rigby
00:00:51:667,Player4,Rigby
00:00:52:833,Player8,Rigby
00:00:52:833,Player8,Rigby
00:00:52:933,Player4,Rigby
00:00:52:933,Player4,Rigby
